Feature_A,Feature_A_noFeature_B,Feature_B,Feature_B_noFeature_B,Feature_C,Feature_C_noFeature_B,Constant_Feature,Constant_Feature_noFeature_B,Random_Feature,Random_Feature_noFeature_B,Outcome,Outcome_noFeature_B
2856,2856,5712,7186,-2856,-3233,1,1,0.9314575664036614,0.9344296313744197,A,B
2858,2858,5716,7186,-2858,-3234,1,1,0.31955106838573333,0.38703361459027685,A,B
2859,2859,5718,7186,-2859,-3235,1,1,0.40818168248244757,0.4872448594960501,A,B
2862,2862,5724,7186,-2862,-3239,1,1,0.352878542528257,0.4139888467203876,A,B
2863,2863,5726,7186,-2863,-3240,1,1,0.2810758418852355,0.33881678092197554,A,B
2864,2864,5728,7186,-2864,-3243,1,1,0.13550590078038238,0.1603827427768152,A,B
2865,2864,5730,7186,-2865,-3243,1,1,0.6846256222635972,0.7388978831613703,A,B
2866,2866,5732,7186,-2866,-3244,1,1,0.7587628797985618,0.7938238921019529,A,B
2867,2867,5734,7186,-2867,-3245,1,1,0.8874119642601359,0.9043969201407271,A,B
2868,2868,5736,7186,-2868,-3246,1,1,0.25592469043455723,0.2926868978829027,A,B
2869,2869,5738,7186,-2869,-3247,1,1,0.9776983292462457,0.9820972047589576,A,B
2871,2871,5742,7186,-2871,-3248,1,1,0.8867641897501576,0.9029719541958754,A,B
2872,2872,5744,7186,-2872,-3249,1,1,0.379795038712867,0.42887276456757684,A,B
2873,2873,5746,7186,-2873,-3250,1,1,0.20224454416825832,0.24338030796974208,A,B
2875,2873,5750,7186,-2875,-3250,1,1,0.46671707256314354,0.5196410988602942,A,B
2876,2876,5752,7186,-2876,-3252,1,1,0.132475783056065,0.14104148424720753,A,B
2877,2877,5754,7186,-2877,-3254,1,1,0.7894795802009393,0.8133616756151754,A,B
2878,2878,5756,7186,-2878,-3258,1,1,0.37398130467337143,0.42840865428587604,A,B
2882,2882,5764,7186,-2882,-3260,1,1,0.563622480568914,0.6212302131687538,A,B
2884,2884,5768,7186,-2884,-3262,1,1,0.5739182005035481,0.6361071963325342,A,B
2887,2887,5774,7186,-2887,-3263,1,1,0.08965441769775007,0.08688639997486514,A,B
2889,2889,5778,7186,-2889,-3264,1,1,0.9003470143527136,0.911138148279308,A,B
2892,2889,5784,7186,-2892,-3264,1,1,0.18780453440590217,0.22472490062373818,A,B
2893,2893,5786,7186,-2893,-3265,1,1,0.22868919863736092,0.2618722429021725,A,B
2894,2894,5788,7186,-2894,-3266,1,1,0.22879693370769072,0.27561900253221705,A,B
2896,2896,5792,7186,-2896,-3267,1,1,0.8414495935721461,0.855370837435498,A,B
2898,2898,5796,7186,-2898,-3268,1,1,0.5516964917961691,0.6201805292756517,A,B
2899,2899,5798,7186,-2899,-3270,1,1,0.01607677022742371,0.018088136292188084,A,B
2900,2900,5800,7186,-2900,-3271,1,1,0.2646724481525343,0.31581250837759134,A,B
2901,2901,5802,7186,-2901,-3273,1,1,0.3831385326747353,0.44011053017510116,A,B
2902,2901,5804,7186,-2902,-3273,1,1,0.17865750741076702,0.20700641306891354,A,B
2903,2903,5806,7186,-2903,-3274,1,1,0.2070950695685273,0.25332236659078133,A,B
2905,2905,5810,7186,-2905,-3279,1,1,0.45370634961661305,0.5106209368685756,A,B
2906,2906,5812,7186,-2906,-3280,1,1,0.704552749398611,0.7750692116684814,A,B
2907,2907,5814,7186,-2907,-3281,1,1,0.5661122694246317,0.6256876764001337,A,B
2908,2908,5816,7186,-2908,-3282,1,1,0.6735843693198892,0.7285529783041427,A,B
2909,2909,5818,7186,-2909,-3286,1,1,0.9519158406737344,0.9498464772421977,A,B
2910,2910,5820,7186,-2910,-3287,1,1,0.8787402827487075,0.8887686724927855,A,B
2913,2913,5826,7186,-2913,-3289,1,1,0.47615027003297206,0.5465563330762127,A,B
2915,2913,5830,7186,-2915,-3289,1,1,0.023883366698639996,0.025050600422351077,A,B
2918,2918,5836,7186,-2918,-3291,1,1,0.03582978183027086,0.04299035137096496,A,B
2920,2920,5840,7186,-2920,-3292,1,1,0.45764840371466053,0.5106209368685756,A,B
2922,2922,5844,7186,-2922,-3293,1,1,0.19569615450366462,0.24104662079416184,A,B
2923,2923,5846,7186,-2923,-3294,1,1,0.3698417665336493,0.42448085266597657,A,B
2924,2924,5848,7186,-2924,-3296,1,1,0.653906216674255,0.7220217765402844,A,B
2928,2928,5856,7186,-2928,-3297,1,1,0.8440635206897619,0.8604389612096618,A,B
2931,2931,5862,7186,-2931,-3298,1,1,0.1586796012433943,0.18051239965326915,A,B
2932,2931,5864,7186,-2932,-3298,1,1,0.586352723155533,0.654358634418288,A,B
2934,2934,5868,7186,-2934,-3299,1,1,0.16670097407621898,0.18924644668693769,A,B
2937,2937,5874,7186,-2937,-3303,1,1,0.2934316876256786,0.34130972623569644,A,B
2938,2938,5876,7186,-2938,-3304,1,1,0.8649873767220018,0.8769638926540771,A,B
2939,2939,5878,7186,-2939,-3306,1,1,0.9766033442795875,0.9820972047589576,A,B
2940,2940,5880,7186,-2940,-3307,1,1,0.43919302385342507,0.509357468198439,A,B
2941,2941,5882,7186,-2941,-3308,1,1,0.6356281665749709,0.6945155977988335,A,B
2942,2942,5884,7186,-2942,-3309,1,1,0.40202586740020585,0.4627741520523204,A,B
2943,2942,5886,7186,-2943,-3309,1,1,0.8862481670690603,0.895174528343068,A,B
2944,2944,5888,7186,-2944,-3311,1,1,0.14293014084809263,0.17250576268993667,A,B
2945,2945,5890,7186,-2945,-3312,1,1,0.5902750822269944,0.6698489290101762,A,B
2946,2946,5892,7186,-2946,-3313,1,1,0.7875002166047186,0.8133616756151754,A,B
2948,2948,5896,7186,-2948,-3314,1,1,0.8258998905177661,0.8352007840775202,A,B
2949,2949,5898,7186,-2949,-3319,1,1,0.24984621028470366,0.2798358682128692,A,B
2950,2950,5900,7186,-2950,-3320,1,1,0.44326576646729743,0.5101714442624968,A,B
2951,2951,5902,7186,-2951,-3322,1,1,0.10162047605378688,0.10681514949348259,A,B
2952,2952,5904,7186,-2952,-3323,1,1,0.6893141758956319,0.7576289496214702,A,B
2954,2952,5908,7186,-2954,-3323,1,1,0.7029550303913616,0.7643606766559357,A,B
2955,2955,5910,7186,-2955,-3324,1,1,0.2717370072230618,0.32689641467632335,A,B
2957,2957,5914,7186,-2957,-3327,1,1,0.12913688709209337,0.13909919586999575,A,B
2959,2959,5918,7186,-2959,-3332,1,1,0.38288601289954494,0.43749042141262795,A,B
2960,2960,5920,7186,-2960,-3335,1,1,0.6412618114705261,0.6996783931044354,A,B
2963,2963,5926,7186,-2963,-3340,1,1,0.19140085465166656,0.23305207746531797,A,B
2964,2964,5928,7186,-2964,-3343,1,1,0.957825364522584,0.9637729697421694,A,B
2965,2965,5930,7186,-2965,-3344,1,1,0.18197805518559407,0.21069721651764817,A,B
2966,2965,5932,7186,-2966,-3344,1,1,0.2613695873774038,0.3143375863567962,A,B
2967,2967,5934,7186,-2967,-3348,1,1,0.41723866001316656,0.496388161710013,A,B
2968,2968,5936,7186,-2968,-3349,1,1,0.2776914306602064,0.33881678092197554,A,B
2969,2969,5938,7186,-2969,-3352,1,1,0.193179302748968,0.23900220918116455,A,B
2971,2971,5942,7186,-2971,-3353,1,1,0.8820413757183488,0.8936795348799073,A,B
2972,2972,5944,7186,-2972,-3355,1,1,0.2612136226329259,0.30182243219740146,A,B
2974,2974,5948,7186,-2974,-3357,1,1,0.47329739762192136,0.5355644108561903,A,B
2976,2976,5952,7186,-2976,-3358,1,1,0.9334876199769665,0.9406661062732151,A,B
2977,2976,5954,7186,-2977,-3358,1,1,0.2519476832499935,0.290224050373042,A,B
2982,2982,5964,7186,-2982,-3360,1,1,0.4761305509864038,0.5415846752911478,A,B
2983,2983,5966,7186,-2983,-3362,1,1,0.5905864349429285,0.6808061043682289,A,B
2984,2984,5968,7186,-2984,-3363,1,1,0.31948367269192335,0.3847362545009849,A,B
2985,2985,5970,7186,-2985,-3366,1,1,0.4954150379952784,0.552894523891626,A,B
2986,2986,5972,7186,-2986,-3368,1,1,0.5202005313370165,0.5803660351829207,A,B
2987,2987,5974,7186,-2987,-3369,1,1,0.6445670655581797,0.7088931693387862,A,B
2988,2988,5976,7186,-2988,-3370,1,1,0.9304938332592705,0.9342615917263499,A,B
2989,2988,5978,7186,-2989,-3370,1,1,0.3847834728281472,0.44548728437867,A,B
2992,2992,5984,7186,-2992,-3371,1,1,0.46284943279766877,0.5118637314659358,A,B
2993,2993,5986,7186,-2993,-3372,1,1,0.3802680579283342,0.43314377789333625,A,B
2994,2994,5988,7186,-2994,-3373,1,1,0.7425369523454686,0.7825274309181992,A,B
2995,2995,5990,7186,-2995,-3378,1,1,0.21657158071327376,0.2548959713051634,A,B
2997,2997,5994,7186,-2997,-3382,1,1,0.8615207623117506,0.8689264429483963,A,B
2999,2999,5998,7186,-2999,-3383,1,1,0.6283905006426646,0.690413904251382,A,B
3001,3001,6002,7186,-3001,-3384,1,1,0.8953177124008443,0.9099482488617106,B,B
3002,3002,6004,7186,-3002,-3386,1,1,0.685713314733058,0.7567067748547494,B,B
3003,3002,6006,7186,-3003,-3386,1,1,0.12700436657714176,0.12780706710488454,B,B
3007,3007,6014,7186,-3007,-3387,1,1,0.839270909700522,0.8487261501021438,B,B
3009,3009,6018,7186,-3009,-3388,1,1,0.7770232984940855,0.8082879548262514,B,B
3010,3010,6020,7186,-3010,-3391,1,1,0.08167820853565122,0.08241362266914498,B,B
3015,3015,6030,7186,-3015,-3392,1,1,0.7480311486060068,0.789385420730574,B,B
3016,3016,6032,7186,-3016,-3393,1,1,0.5883793857232876,0.6698489290101762,B,B
3017,3017,6034,7186,-3017,-3395,1,1,0.9726113254059179,0.9726113254059179,B,B
3018,3018,6036,7186,-3018,-3396,1,1,0.5862063088213584,0.6498675454640447,B,B
3020,3018,6040,7186,-3020,-3396,1,1,0.2017708333249727,0.24338030796974208,B,B
3021,3021,6042,7186,-3021,-3397,1,1,0.32178551251038945,0.3932606601995109,B,B
3022,3022,6044,7186,-3022,-3399,1,1,0.34156166028683954,0.4074261197858208,B,B
3023,3023,6046,7186,-3023,-3400,1,1,0.706166949226658,0.7803108024205748,B,B
3024,2647,6048,7186,-3024,-3024,1,1,0.15633717260319224,0.1603827427768152,B,B
3026,2649,6052,7186,-3026,-3026,1,1,0.10457961896568502,0.10332125679851589,B,B
3027,2650,6054,7186,-3027,-3027,1,1,0.39175039375443366,0.44011053017510116,B,B
3031,2651,6062,7186,-3031,-3031,1,1,0.6883360158579219,0.7314275959059792,B,B
3033,2654,6066,7186,-3033,-3034,1,1,0.22302578830648945,0.24338030796974208,B,B
3034,2654,6068,7186,-3034,-3034,1,1,0.737277053735476,0.7853034397481469,B,B
3035,2655,6070,7186,-3035,-3035,1,1,0.5308261311196802,0.5415846752911478,B,B
3036,2656,6072,7186,-3036,-3036,1,1,0.36479610278936525,0.42234695352754115,B,B
3037,2657,6074,7186,-3037,-3037,1,1,0.689505118201118,0.7464202462177183,B,B
3038,2658,6076,7186,-3038,-3038,1,1,0.1988523503096249,0.22472490062373818,B,B
3041,2660,6082,7186,-3041,-3041,1,1,0.4284603015766828,0.4763824019729904,B,B
3042,2661,6084,7186,-3042,-3042,1,1,0.7579266572945259,0.7988039409808276,B,B
3043,2663,6086,7186,-3043,-3043,1,1,0.31521651282724905,0.38421257339649817,B,B
3045,2665,6090,7186,-3045,-3045,1,1,0.030749087465406055,0.03494432943250436,B,B
3046,2668,6092,7186,-3046,-3046,1,1,0.8411975790197838,0.8819064278022691,B,B
3047,2671,6094,7186,-3047,-3048,1,1,0.5093919526655715,0.5232666085548304,B,B
3048,2671,6096,7186,-3048,-3048,1,1,0.5098932878273532,0.526907756287046,B,B
3051,2674,6102,7186,-3051,-3051,1,1,0.633785039648443,0.6808061043682289,B,B
3054,2675,6108,7186,-3054,-3054,1,1,0.1743220715339806,0.21069721651764817,B,B
3057,2678,6114,7186,-3057,-3057,1,1,0.2374132169719233,0.27580081618290186,B,B
3059,2679,6118,7186,-3059,-3059,1,1,0.44640995814187967,0.49738128956208083,B,B
3061,2681,6122,7186,-3061,-3061,1,1,0.4366411948202251,0.496388161710013,B,B
3062,2682,6124,7186,-3062,-3062,1,1,0.05284753685118326,0.056240612322284056,B,B
3064,2683,6128,7186,-3064,-3064,1,1,0.22336674559290948,0.25332236659078133,B,B
3065,2684,6130,7186,-3065,-3065,1,1,0.018468392597047356,0.018088136292188084,B,B
3068,2685,6136,7186,-3068,-3071,1,1,0.4189091909353545,0.4531663062812996,B,B
3071,2685,6142,7186,-3071,-3071,1,1,0.4338846666531868,0.4872448594960501,B,B
3073,2686,6146,7186,-3073,-3073,1,1,0.6101389597318483,0.6398126996551287,B,B
3074,2687,6148,7186,-3074,-3074,1,1,0.15774580440073516,0.17051549911377728,B,B
3075,2691,6150,7186,-3075,-3075,1,1,0.7911792449275524,0.842728536346872,B,B
3076,2692,6152,7186,-3076,-3076,1,1,0.29616599610821037,0.3477620687301779,B,B
3077,2693,6154,7186,-3077,-3077,1,1,0.35722625467258406,0.4139888467203876,B,B
3078,2694,6156,7186,-3078,-3078,1,1,0.3787865286826545,0.42840865428587604,B,B
3083,2696,6166,7186,-3083,-3083,1,1,0.023276567521322677,0.018088136292188084,B,B
3084,2697,6168,7186,-3084,-3084,1,1,0.8161499138577241,0.8571825073387184,B,B
3087,2698,6174,7186,-3087,-3087,1,1,0.2705693027389765,0.323764572400163,B,B
3088,2701,6176,7186,-3088,-3089,1,1,0.6635397620827641,0.7220217765402844,B,B
3089,2701,6178,7186,-3089,-3089,1,1,0.14930209655414872,0.14104148424720753,B,B
3090,2703,6180,7186,-3090,-3090,1,1,0.034177002655915945,0.03840826002130515,B,B
3091,2704,6182,7186,-3091,-3091,1,1,0.15267477063286683,0.15649203068923745,B,B
3094,2705,6188,7186,-3094,-3094,1,1,0.33902746265033723,0.38703361459027685,B,B
3095,2706,6190,7186,-3095,-3095,1,1,0.07553408336420075,0.07455467081615108,B,B
3096,2708,6192,7186,-3096,-3096,1,1,0.4585114469559475,0.49993713751620694,B,B
3097,2709,6194,7186,-3097,-3097,1,1,0.868030919152042,0.9099482488617106,B,B
3100,2711,6200,7186,-3100,-3100,1,1,0.12780706710488454,0.12780706710488454,B,B
3101,2712,6202,7186,-3101,-3101,1,1,0.5381803948194924,0.5503595556507457,B,B
3102,2713,6204,7186,-3102,-3103,1,1,0.07764543412063474,0.07851392549317071,B,B
3103,2713,6206,7186,-3103,-3103,1,1,0.5037373165942636,0.5153885369209218,B,B
3104,2714,6208,7186,-3104,-3104,1,1,0.3268067582853964,0.3847362545009849,B,B
3105,2715,6210,7186,-3105,-3105,1,1,0.7580385057794692,0.8096159738405615,B,B
3106,2716,6212,7186,-3106,-3106,1,1,0.1602846479867328,0.17318401389686366,B,B
3108,2718,6216,7186,-3108,-3108,1,1,0.16921433050155688,0.19793577235533866,B,B
3110,2720,6220,7186,-3110,-3110,1,1,0.41947294171614913,0.4627741520523204,B,B
3111,2723,6222,7186,-3111,-3111,1,1,0.4022508668458752,0.45162097316133043,B,B
3113,2724,6226,7186,-3113,-3113,1,1,0.6343138874265132,0.6841183600492824,B,B
3114,2725,6228,7186,-3114,-3114,1,1,0.6066924111209372,0.6212302131687538,B,B
3115,2728,6230,7186,-3115,-3115,1,1,0.7580246451902377,0.8082879548262514,B,B
3117,2731,6234,7186,-3117,-3119,1,1,0.6178948331143492,0.6498675454640447,B,B
3119,2731,6238,7186,-3119,-3119,1,1,0.21331640463993728,0.23860432736567105,B,B
3120,2732,6240,7186,-3120,-3120,1,1,0.6134891929199974,0.6463417342976022,B,B
3121,2733,6242,7186,-3121,-3121,1,1,0.7947534119191999,0.8487261501021438,B,B
3122,2737,6244,7186,-3122,-3122,1,1,0.8640687108030856,0.895174528343068,B,B
3123,2738,6246,7186,-3123,-3123,1,1,0.14211089818132105,0.13909919586999575,B,B
3124,2739,6248,7186,-3124,-3124,1,1,0.8980443546276635,0.9302314128858158,B,B
3125,2740,6250,7186,-3125,-3125,1,1,0.14972166004583287,0.15649203068923745,B,B
3126,2742,6252,7186,-3126,-3126,1,1,0.014131347338847133,0.011188295829838046,B,B
3128,2743,6256,7186,-3128,-3128,1,1,0.5380456665682349,0.5467786561476256,B,B
3129,2744,6258,7186,-3129,-3130,1,1,0.5941329997057194,0.603780334896824,B,B
3130,2744,6260,7186,-3130,-3130,1,1,0.3098292567853014,0.36950387902757187,B,B
3131,2749,6262,7186,-3131,-3131,1,1,0.9258815285101103,0.9406661062732151,B,B
3132,2750,6264,7186,-3132,-3132,1,1,0.9716303109915062,0.9779925537745947,B,B
3133,2751,6266,7186,-3133,-3133,1,1,0.0272978631212466,0.025050600422351077,B,B
3134,2752,6268,7186,-3134,-3134,1,1,0.8041011862411632,0.855370837435498,B,B
3138,2756,6276,7186,-3138,-3138,1,1,0.6537739141620987,0.6999459214432685,B,B
3139,2758,6278,7186,-3139,-3139,1,1,0.552894523891626,0.552894523891626,B,B
3141,2759,6282,7186,-3141,-3141,1,1,0.20025673338252492,0.23305207746531797,B,B
3145,2762,6290,7186,-3145,-3145,1,1,0.7655091234969367,0.8193931681354194,B,B
3146,2764,6292,7186,-3146,-3146,1,1,0.3678809614968138,0.42448085266597657,B,B
3147,2765,6294,7186,-3147,-3148,1,1,0.10750907245534236,0.1079461102000735,B,B
3148,2765,6296,7186,-3148,-3148,1,1,0.7167981503895511,0.7750692116684814,B,B
3149,2766,6298,7186,-3149,-3149,1,1,0.2147197481648292,0.23900220918116455,B,B
3150,2767,6300,7186,-3150,-3150,1,1,0.6297594624827286,0.6698489290101762,B,B
3151,2768,6302,7186,-3151,-3151,1,1,0.5061144061967039,0.5196410988602942,B,B
3152,2770,6304,7186,-3152,-3152,1,1,0.8225180649170848,0.8604389612096618,B,B
3153,2771,6306,7186,-3153,-3153,1,1,0.9489375342362062,0.9667428573126903,B,B
3155,2775,6310,7186,-3155,-3155,1,1,0.34469567080643637,0.4058773418398083,B,B
3156,2776,6312,7186,-3156,-3156,1,1,0.24186032811415936,0.2798358682128692,B,B
3158,2777,6316,7186,-3158,-3158,1,1,0.5958461615290144,0.6106806964843985,B,B
3159,2778,6318,7186,-3159,-3160,1,1,0.5768975039661932,0.5803660351829207,B,B
3160,2778,6320,7186,-3160,-3160,1,1,0.18888551743135384,0.21859222805099499,B,B
3161,2779,6322,7186,-3161,-3161,1,1,0.14412445341468916,0.14007110398887046,B,B
3162,2783,6324,7186,-3162,-3162,1,1,0.9468638771207898,0.9637729697421694,B,B
3163,2785,6326,7186,-3163,-3163,1,1,0.8226445489177359,0.861984116685601,B,B
3164,2790,6328,7186,-3164,-3164,1,1,0.7871361625851694,0.8352007840775202,B,B
3166,2791,6332,7186,-3166,-3166,1,1,0.974477602513045,0.987370946598683,B,B
3167,2793,6334,7186,-3167,-3167,1,1,0.37854534884766244,0.42840865428587604,B,B
3175,2797,6350,7186,-3175,-3175,1,1,0.570871766354719,0.570871766354719,B,B
3177,2798,6354,7186,-3177,-3177,1,1,0.35123836799770214,0.4074261197858208,B,B
3178,2799,6356,7186,-3178,-3178,1,1,0.5379507299752715,0.5465563330762127,B,B
3179,2800,6358,7186,-3179,-3180,1,1,0.4303573696069931,0.48126903846298574,B,B
3180,2800,6360,7186,-3180,-3180,1,1,0.9943525491820965,0.9928011376356151,B,B
3182,2805,6364,7186,-3182,-3182,1,1,0.6891912680346909,0.7388978831613703,B,B
3183,2807,6366,7186,-3183,-3183,1,1,0.17367065293961603,0.20700641306891354,B,B
3186,2808,6372,7186,-3186,-3186,1,1,0.5178486534893434,0.5300522225750692,B,B
3188,2809,6376,7186,-3188,-3188,1,1,0.2234687341981887,0.2603790319177123,B,B
3189,2810,6378,7186,-3189,-3189,1,1,0.6351267934133166,0.690413904251382,B,B
3190,2811,6380,7186,-3190,-3190,1,1,0.33392851674272206,0.38703361459027685,B,B
3191,2812,6382,7186,-3191,-3191,1,1,0.9720769144153268,0.9820972047589576,B,B
3192,2814,6384,7186,-3192,-3192,1,1,0.2619811644411777,0.3143375863567962,B,B
3194,2819,6388,7186,-3194,-3195,1,1,0.56603695514831,0.56603695514831,B,B
3195,2819,6390,7186,-3195,-3195,1,1,0.5235393201510686,0.5342509451633768,B,B
3197,2820,6394,7186,-3197,-3197,1,1,0.38291931618061725,0.43314377789333625,B,B
3198,2821,6396,7186,-3198,-3198,1,1,0.6757900332140978,0.7278656981602999,B,B
3199,2822,6398,7186,-3199,-3199,1,1,0.4831832365532005,0.509357468198439,B,B
3201,2823,6402,7186,-3201,-3201,1,1,0.16645667286915877,0.19793577235533866,B,B
3204,2827,6408,7186,-3204,-3204,1,1,0.4558497224408975,0.49773126859260164,B,B
3205,2829,6410,7186,-3205,-3205,1,1,0.999863511381377,0.9974133472091609,B,B
3206,2833,6412,7186,-3206,-3206,1,1,0.09072610509395351,0.09637025062913651,B,B
3207,2834,6414,7186,-3207,-3207,1,1,0.5737760486208773,0.570871766354719,B,B
3209,2835,6418,7186,-3209,-3210,1,1,0.0954999185506974,0.1021873694511286,B,B
3210,2836,6420,7186,-3210,-3210,1,1,0.9057837916274852,0.9342615917263499,B,B
3211,2836,6422,7186,-3211,-3211,1,1,0.8474280093834162,0.8852113150698214,B,B
3213,2837,6426,7186,-3213,-3213,1,1,0.8666530590234105,0.9043969201407271,B,B
3214,2839,6428,7186,-3214,-3214,1,1,0.48826440718917885,0.5118637314659358,B,B
3216,2840,6432,7186,-3216,-3216,1,1,0.20831941590358793,0.23640044961784124,B,B
3217,2842,6434,7186,-3217,-3217,1,1,0.16078642369560736,0.18051239965326915,B,B
3218,2843,6436,7186,-3218,-3218,1,1,0.6593770523815216,0.6999459214432685,B,B
3219,2844,6438,7186,-3219,-3219,1,1,0.06927680747196074,0.07019586550984602,B,B
3223,2845,6446,7186,-3223,-3223,1,1,0.1272370169144107,0.1272370169144107,B,B
3225,2848,6450,7186,-3225,-3225,1,1,0.8263932158397851,0.8689264429483963,B,B
3226,2849,6452,7186,-3226,-3227,1,1,0.7473965627759239,0.7938238921019529,B,B
3227,2849,6454,7186,-3227,-3227,1,1,0.9058676876440147,0.9344296313744197,B,B
3228,2850,6456,7186,-3228,-3228,1,1,0.08781181315154463,0.09412769060917414,B,B
3230,2854,6460,7186,-3230,-3230,1,1,0.0683100692371087,0.07019586550984602,B,B
3231,2855,6462,7186,-3231,-3231,1,1,0.5787248904313319,0.5880531791016704,B,B
3233,2856,6466,7186,-3233,-3233,1,1,0.7690850444290797,0.8280406900758914,B,B
3234,2858,6468,7186,-3234,-3234,1,1,0.027926108384799253,0.030482663418534672,B,B
3235,2859,6470,7186,-3235,-3235,1,1,0.6284306724285827,0.6647295682870051,B,B
3239,2862,6478,7186,-3239,-3239,1,1,0.22005763728982142,0.24104662079416184,B,B
3240,2863,6480,7186,-3240,-3240,1,1,0.30409950022182486,0.36265753310929716,B,B
3241,2864,6482,7186,-3241,-3243,1,1,0.15989721321081807,0.17250576268993667,B,B
3243,2864,6486,7186,-3243,-3243,1,1,0.6391213909227825,0.6945155977988335,B,B
3244,2866,6488,7186,-3244,-3244,1,1,0.6923596584327348,0.7567067748547494,B,B
3245,2867,6490,7186,-3245,-3245,1,1,0.341320815298381,0.3994926474062215,B,B
3246,2868,6492,7186,-3246,-3246,1,1,0.9593890202831591,0.9726113254059179,B,B
3247,2869,6494,7186,-3247,-3247,1,1,0.8391943316087501,0.8769638926540771,B,B
3248,2871,6496,7186,-3248,-3248,1,1,0.9681954242596875,0.9779925537745947,B,B
3249,2872,6498,7186,-3249,-3249,1,1,0.2636716935221941,0.31581250837759134,B,B
3250,2873,6500,7186,-3250,-3250,1,1,0.7484743211262558,0.7988039409808276,B,B
3252,2876,6504,7186,-3252,-3252,1,1,0.08596227387983901,0.09309896950611685,B,B
3254,2877,6508,7186,-3254,-3254,1,1,0.7056549273877057,0.7643606766559357,B,B
3256,2878,6512,7186,-3256,-3258,1,1,0.7204875342172912,0.7803108024205748,B,B
3258,2878,6516,7186,-3258,-3258,1,1,0.2754902709543311,0.33952239001583573,B,B
3260,2882,6520,7186,-3260,-3260,1,1,0.39544834905571546,0.44730495999430764,B,B
3262,2884,6524,7186,-3262,-3262,1,1,0.25159061642138425,0.2926868978829027,B,B
3263,2887,6526,7186,-3263,-3263,1,1,0.6266685250693192,0.654358634418288,B,B
3264,2889,6528,7186,-3264,-3264,1,1,0.05307706327055939,0.06393853573037012,B,B
3265,2893,6530,7186,-3265,-3265,1,1,0.5933377606466024,0.5997819909809575,B,B
3266,2894,6532,7186,-3266,-3266,1,1,0.5188943989507375,0.5300522225750692,B,B
3267,2896,6534,7186,-3267,-3267,1,1,0.17106999010687296,0.20265350932199155,B,B
3268,2898,6536,7186,-3268,-3268,1,1,0.7884851253171361,0.842728536346872,B,B
3269,2899,6538,7186,-3269,-3270,1,1,0.48586563729608756,0.5101714442624968,B,B
3270,2899,6540,7186,-3270,-3270,1,1,0.10954597096145324,0.12359978595468157,B,B
3271,2900,6542,7186,-3271,-3271,1,1,0.008340006028384694,0.006257781920116279,B,B
3273,2901,6546,7186,-3273,-3273,1,1,0.1648092482975151,0.18924644668693769,B,B
3274,2903,6548,7186,-3274,-3274,1,1,0.6083020434001759,0.6317031651446298,B,B
3279,2905,6558,7186,-3279,-3279,1,1,0.10332125679851589,0.10332125679851589,B,B
3280,2906,6560,7186,-3280,-3280,1,1,0.6098730363287023,0.6373622107997243,B,B
3281,2907,6562,7186,-3281,-3281,1,1,0.2523461316798393,0.30182243219740146,B,B
3282,2908,6564,7186,-3282,-3282,1,1,0.6927742288461433,0.7576289496214702,B,B
3286,2909,6572,7186,-3286,-3286,1,1,0.3921688317981835,0.44548728437867,B,B
3287,2910,6574,7186,-3287,-3287,1,1,0.004565904953090283,0.002989714961723844,B,B
3288,2913,6576,7186,-3288,-3289,1,1,0.8640426769788171,0.8936795348799073,B,B
3289,2913,6578,7186,-3289,-3289,1,1,0.051086333377212245,0.05197202665934175,B,B
3291,2918,6582,7186,-3291,-3291,1,1,0.4605609677600513,0.5039488754114507,B,B
3292,2920,6584,7186,-3292,-3292,1,1,0.6027028592062148,0.6201805292756517,B,B
3293,2922,6586,7186,-3293,-3293,1,1,0.36132481912701486,0.41405679118103156,B,B
3294,2923,6588,7186,-3294,-3294,1,1,0.5762729908066979,0.5762729908066979,B,B
3296,2924,6592,7186,-3296,-3296,1,1,0.10681514949348259,0.10681514949348259,B,B
3297,2928,6594,7186,-3297,-3297,1,1,0.6597750406584207,0.7088931693387862,B,B
3298,2931,6596,7186,-3298,-3298,1,1,0.044192974641992566,0.04299035137096496,B,B
3299,2934,6598,7186,-3299,-3299,1,1,0.30376155560481943,0.35930265019109875,B,B
3300,2937,6600,7186,-3300,-3303,1,1,0.8620173162329305,0.8887686724927855,B,B
3303,2937,6606,7186,-3303,-3303,1,1,0.2395338341888842,0.2798358682128692,B,B
3304,2938,6608,7186,-3304,-3304,1,1,0.42087669444844167,0.4717864721375966,B,B
3306,2939,6612,7186,-3306,-3306,1,1,0.599776239611761,0.6124672021154907,B,B
3307,2940,6614,7186,-3307,-3307,1,1,0.7683507022191779,0.8227425755255332,B,B
3308,2941,6616,7186,-3308,-3308,1,1,0.7140202930922839,0.7662524140463154,B,B
3309,2942,6618,7186,-3309,-3309,1,1,0.17186297738255008,0.20510197411074116,B,B
3311,2944,6622,7186,-3311,-3311,1,1,0.4090723004231903,0.4528903789780997,B,B
3312,2945,6624,7186,-3312,-3312,1,1,0.04852163040416935,0.04852163040416935,B,B
3313,2946,6626,7186,-3313,-3313,1,1,0.7603465987500985,0.8133616756151754,B,B
3314,2948,6628,7186,-3314,-3314,1,1,0.7464262404287192,0.789385420730574,B,B
