Feature_A	Feature_B	Feature_C	Constant_Feature	Random_Feature	Outcome
1927	3854	-1927	1	0.6491589676244632	A
1928	3856	-1928	1	0.8880958643692434	A
1929	3858	-1929	1	0.04534119446827867	A
1931	3862	-1931	1	0.8327691379832252	A
1933	3866	-1933	1	0.5239641081563944	A
1935	3870	-1935	1	0.902364824422964	A
1937	3874	-1937	1	0.31395282335598684	A
1938	3876	-1938	1	0.40654167027195154	A
1939	3878	-1939	1	0.12412939998735173	A
1940	3880	-1940	1	0.4074261197858208	A
1941	3882	-1941	1	0.895729977276642	A
1942	3884	-1942	1	0.5606197197901556	A
1943	3886	-1943	1	0.07843650867375418	A
1944	3888	-1944	1	0.2789704417047262	A
1947	3894	-1947	1	0.760013468785042	A
1948	3896	-1948	1	0.27512307151329063	A
1949	3898	-1949	1	0.9141205653508839	A
1951	3902	-1951	1	0.8201987595690976	A
1953	3906	-1953	1	0.6355915886610879	A
1954	3908	-1954	1	0.8611612596238054	A
1955	3910	-1955	1	0.38421257339649817	A
1956	3912	-1956	1	0.3002597886879851	A
1957	3914	-1957	1	0.8370348805256652	A
1958	3916	-1958	1	0.1644449640637612	A
1961	3922	-1961	1	0.7149257581427614	A
1962	3924	-1962	1	0.25173147006208085	A
1963	3926	-1963	1	0.11679074797303313	A
1964	3928	-1964	1	0.951824224657652	A
1965	3930	-1965	1	0.17142690758529044	A
1967	3934	-1967	1	0.9682404380249314	A
1973	3946	-1973	1	0.5608623213969791	A
1974	3948	-1974	1	0.2847850068236627	A
1975	3950	-1975	1	0.4552758431964815	A
1977	3954	-1977	1	0.4336773184060325	A
1978	3956	-1978	1	0.24677088837927286	A
1979	3958	-1979	1	0.14082815953066186	A
1982	3964	-1982	1	0.4742647872190665	A
1983	3966	-1983	1	0.24178805678891546	A
1985	3970	-1985	1	0.717823108398847	A
1986	3972	-1986	1	0.7645784264596306	A
1987	3974	-1987	1	0.40061408156473155	A
1989	3978	-1989	1	0.6263100571659378	A
1990	3980	-1990	1	0.9521788291651344	A
1992	3984	-1992	1	0.43749042141262795	A
1993	3986	-1993	1	0.6414828747626645	A
1994	3988	-1994	1	0.8554951897769938	A
1995	3990	-1995	1	0.13624386854075943	A
1997	3994	-1997	1	0.6223920302930421	A
1998	3996	-1998	1	0.4043386999809795	A
1999	3998	-1999	1	0.5787181926315422	A
2000	4000	-2000	1	0.5728077227349805	A
2001	4002	-2001	1	0.8819890575218791	A
2002	4004	-2002	1	0.7389929674320989	A
2003	4006	-2003	1	0.3015531495242898	A
2004	4008	-2004	1	0.19115228979170207	A
2007	4014	-2007	1	0.41405679118103156	A
2008	4016	-2008	1	0.5356981408650223	A
2009	4018	-2009	1	0.92029988554501	A
2010	4020	-2010	1	0.3282751911740843	A
2012	4024	-2012	1	0.31349032654022335	A
2013	4026	-2013	1	0.3158429889233081	A
2014	4028	-2014	1	0.045804388710563027	A
2015	4030	-2015	1	0.8522802635105827	A
2016	4032	-2016	1	0.4731455372426384	A
2017	4034	-2017	1	0.1005714456541319	A
2018	4036	-2018	1	0.5570424207510475	A
2019	4038	-2019	1	0.5638095026272318	A
2020	4040	-2020	1	0.3057452073554332	A
2021	4042	-2021	1	0.006257781920116279	A
2022	4044	-2022	1	0.1719983714162986	A
2023	4046	-2023	1	0.9795714170314528	A
2026	4052	-2026	1	0.48211020930287285	A
2027	4054	-2027	1	0.5231982601348077	A
2029	4058	-2029	1	0.5398419425000484	A
2030	4060	-2030	1	0.1208635782207933	A
2031	4062	-2031	1	0.5527004946981785	A
2033	4066	-2033	1	0.6225378677030664	A
2034	4068	-2034	1	0.4270628827863393	A
2035	4070	-2035	1	0.973394461275287	A
2036	4072	-2036	1	0.22543245256617206	A
2038	4076	-2038	1	0.6879083571968845	A
2039	4078	-2039	1	0.9262434466344227	A
2040	4080	-2040	1	0.8976362201001146	A
2042	4084	-2042	1	0.782638891188733	A
2043	4086	-2043	1	0.5191054753439576	A
2044	4088	-2044	1	0.5715412505084699	A
2045	4090	-2045	1	0.42887276456757684	A
2046	4092	-2046	1	0.11863897093293718	A
2048	4096	-2048	1	0.5020934704297343	A
2050	4100	-2050	1	0.305625776333339	A
2051	4102	-2051	1	0.13969855687579047	A
2053	4106	-2053	1	0.1699236538500829	A
2054	4108	-2054	1	0.9234475837828083	A
2055	4110	-2055	1	0.4612111181572651	A
2056	4112	-2056	1	0.9428247897809864	A
2059	4118	-2059	1	0.4473574787465092	A
2063	4126	-2063	1	0.20993686338127604	A
2065	4130	-2065	1	0.10032545213940802	A
2066	4132	-2066	1	0.16883448874754214	A
2067	4134	-2067	1	0.956044196241344	A
2068	4136	-2068	1	0.03494432943250436	A
2069	4138	-2069	1	0.8751854804799363	A
2070	4140	-2070	1	0.3364234968463814	A
2071	4142	-2071	1	0.9047043192060544	A
2072	4144	-2072	1	0.7432775335758003	A
2073	4146	-2073	1	0.9374566764918418	A
2074	4148	-2074	1	0.8641492116149994	A
2076	4152	-2076	1	0.818782515683944	A
2077	4154	-2077	1	0.7936385689699914	A
2078	4156	-2078	1	0.4814542317445052	A
2081	4162	-2081	1	0.8539319395586521	A
2082	4164	-2082	1	0.12631114401226673	A
2084	4168	-2084	1	0.3470118032064018	A
2085	4170	-2085	1	0.4207675406350888	A
2086	4172	-2086	1	0.70749921805565	A
2087	4174	-2087	1	0.5904786270665708	A
2089	4178	-2089	1	0.49760166679371887	A
2091	4182	-2091	1	0.8695657186457492	A
2095	4190	-2095	1	0.3009990653551836	A
2097	4194	-2097	1	0.5305572597907291	A
2098	4196	-2098	1	0.20134271946318005	A
2100	4200	-2100	1	0.9363888694834729	A
2101	4202	-2101	1	0.2965977370972419	A
2102	4204	-2102	1	0.22983442520382258	A
2103	4206	-2103	1	0.7091398577756486	A
2105	4210	-2105	1	0.22338247985307946	A
2106	4212	-2106	1	0.7706761187602751	A
2109	4218	-2109	1	0.81132745640577	A
2110	4220	-2110	1	0.11359694804314546	A
2111	4222	-2111	1	0.7797155650353603	A
2112	4224	-2112	1	0.3652556261033223	A
2114	4228	-2114	1	0.9887306185140223	A
2115	4230	-2115	1	0.3093476340083082	A
2117	4234	-2117	1	0.42840865428587604	A
2119	4238	-2119	1	0.37816485473784966	A
2120	4240	-2120	1	0.018088136292188084	A
2123	4246	-2123	1	0.7214360788408617	A
2124	4248	-2124	1	0.4139888467203876	A
2127	4254	-2127	1	0.345579530767282	A
2128	4256	-2128	1	0.7031583741774322	A
2129	4258	-2129	1	0.040185665342929444	A
2132	4264	-2132	1	0.3932606601995109	A
2134	4268	-2134	1	0.6434076633106106	A
2136	4272	-2136	1	0.7502732507651447	A
2137	4274	-2137	1	0.45176216062942787	A
2138	4276	-2138	1	0.6075948775903306	A
2139	4278	-2139	1	0.3059377414839547	A
2140	4280	-2140	1	0.7009612502605271	A
2142	4284	-2142	1	0.9190162426046317	A
2144	4288	-2144	1	0.9637729697421694	A
2146	4292	-2146	1	0.8864529307395784	A
2147	4294	-2147	1	0.5440529984671562	A
2148	4296	-2148	1	0.9947378090780861	A
2149	4298	-2149	1	0.07951030168737161	A
2150	4300	-2150	1	0.38703361459027685	A
2151	4302	-2151	1	0.11418683837055255	A
2152	4304	-2152	1	0.32288555195654167	A
2154	4308	-2154	1	0.870163159614678	A
2155	4310	-2155	1	0.5763892532317879	A
2156	4312	-2156	1	0.011188295829838046	A
2157	4314	-2157	1	0.9477493255911086	A
2158	4316	-2158	1	0.033530189855046966	A
2159	4318	-2159	1	0.7471895503713167	A
2160	4320	-2160	1	0.35995562149557525	A
2161	4322	-2161	1	0.04103572216246898	A
2163	4326	-2163	1	0.17996743692804207	A
2167	4334	-2167	1	0.8181124304325814	A
2170	4340	-2170	1	0.38238696536486816	A
2172	4344	-2172	1	0.13489517421263364	A
2174	4348	-2174	1	0.7849413992085168	A
2175	4350	-2175	1	0.38447607953801644	A
2176	4352	-2176	1	0.27429875545395477	A
2177	4354	-2177	1	0.3707816137437844	A
2181	4362	-2181	1	0.6468558729628117	A
2182	4364	-2182	1	0.7769206933415482	A
2183	4366	-2183	1	0.8894307057729712	A
2185	4370	-2185	1	0.2012705147002798	A
2186	4372	-2186	1	0.19227972717235753	A
2188	4376	-2188	1	0.0647401243888408	A
2189	4378	-2189	1	0.16347281771211186	A
2190	4380	-2190	1	0.7263286005045445	A
2191	4382	-2191	1	0.2930550640886439	A
2192	4384	-2192	1	0.7996702222660312	A
2193	4386	-2193	1	0.995942423807621	A
2194	4388	-2194	1	0.01722651193012903	A
2195	4390	-2195	1	0.8053228793773056	A
2197	4394	-2197	1	0.6186899455378232	A
2199	4398	-2199	1	0.638618822201321	A
2200	4400	-2200	1	0.31412718727628763	A
2202	4404	-2202	1	0.5844091250761562	A
2203	4406	-2203	1	0.8696691481495522	A
2204	4408	-2204	1	0.16257644812596417	A
2205	4410	-2205	1	0.13928712106405627	A
2206	4412	-2206	1	0.8490112831235251	A
2207	4414	-2207	1	0.42234695352754115	A
2209	4418	-2209	1	0.8486564454167793	A
2210	4420	-2210	1	0.7593728824592398	A
2211	4422	-2211	1	0.307582947599913	A
2212	4424	-2212	1	0.4058773418398083	A
2213	4426	-2213	1	0.2051323819461639	A
2215	4430	-2215	1	0.6959698335825301	A
2217	4434	-2217	1	0.9156176960986981	A
2218	4436	-2218	1	0.3314199966425655	A
2219	4438	-2219	1	0.7582000886972343	A
2220	4440	-2220	1	0.27861325928396363	A
2221	4442	-2221	1	0.3847362545009849	A
2223	4446	-2223	1	0.1404727829570196	A
2224	4448	-2224	1	0.9675566465929445	A
2225	4450	-2225	1	0.8771158211098216	A
2226	4452	-2226	1	0.3074382037703727	A
2227	4454	-2227	1	0.0020932734866337954	A
2228	4456	-2228	1	0.9886739202677735	A
2233	4466	-2233	1	0.2117515957691003	A
2234	4468	-2234	1	0.5556842484401795	A
2236	4472	-2236	1	0.49910847201575925	A
2239	4478	-2239	1	0.6723444134343438	A
2240	4480	-2240	1	0.012163130621040907	A
2241	4482	-2241	1	0.9426535571757829	A
2245	4490	-2245	1	0.28267829360271646	A
2246	4492	-2246	1	0.7817974875374045	A
2247	4494	-2247	1	0.026715387720619654	A
2248	4496	-2248	1	0.09609578781168182	A
2249	4498	-2249	1	0.8565338469378284	A
2250	4500	-2250	1	0.4727396682688918	A
2251	4502	-2251	1	0.04156357812837663	A
2252	4504	-2252	1	0.8918146853904173	A
2253	4506	-2253	1	0.447280463498386	A
2254	4508	-2254	1	0.8246100779308841	A
2255	4510	-2255	1	0.2775505263197001	A
2256	4512	-2256	1	0.5148649980542234	A
2258	4516	-2258	1	0.8755110275667486	A
2260	4520	-2260	1	0.03650177870771498	A
2261	4522	-2261	1	0.7484618235135017	A
2262	4524	-2262	1	0.3551772280667358	A
2263	4526	-2263	1	0.9901966326161595	A
2264	4528	-2264	1	0.711062555801509	A
2265	4530	-2265	1	0.09131672648100964	A
2267	4534	-2267	1	0.774263426364748	A
2268	4536	-2268	1	0.25603718263487085	A
2270	4540	-2270	1	0.5462295971738541	A
2272	4544	-2272	1	0.7684138547297614	A
2273	4546	-2273	1	0.8198572614582165	A
2274	4548	-2274	1	0.6464419749576452	A
2275	4550	-2275	1	0.6106806964843985	A
2276	4552	-2276	1	0.529106812302078	A
2279	4558	-2279	1	0.006710890298434191	A
2280	4560	-2280	1	0.6945155977988335	A
2281	4562	-2281	1	0.007796527091305849	A
2282	4564	-2282	1	0.33456933310212755	A
2283	4566	-2283	1	0.3399670580668346	A
2284	4568	-2284	1	0.958348778369241	A
2285	4570	-2285	1	0.8729655793137914	A
2287	4574	-2287	1	0.16224805190426883	A
2288	4576	-2288	1	0.08241362266914498	A
2290	4580	-2290	1	0.6377577616404507	A
2292	4584	-2292	1	0.3473159675906746	A
2293	4586	-2293	1	0.9370695366266405	A
2294	4588	-2294	1	0.8280406900758914	A
2295	4590	-2295	1	0.014820551102579849	A
2296	4592	-2296	1	0.8346973926934351	A
2297	4594	-2297	1	0.8763670027677628	A
2298	4596	-2298	1	0.8904390383458435	A
2300	4600	-2300	1	0.8757639484022808	A
2302	4604	-2302	1	0.808746598010453	A
2303	4606	-2303	1	0.2680459477395559	A
2304	4608	-2304	1	0.9929236314052187	A
2305	4610	-2305	1	0.4531663062812996	A
2306	4612	-2306	1	0.11012710193567299	A
2307	4614	-2307	1	0.7274907487570267	A
2308	4616	-2308	1	0.8991884445021268	A
2309	4618	-2309	1	0.9870227422427537	A
2310	4620	-2310	1	0.1398136496282425	A
2311	4622	-2311	1	0.8736510235311007	A
2312	4624	-2312	1	0.11721256118133883	A
2313	4626	-2313	1	0.7638152207843341	A
2317	4634	-2317	1	0.5994001865348264	A
2318	4636	-2318	1	0.12554471923060084	A
2319	4638	-2319	1	0.09539481593463717	A
2320	4640	-2320	1	0.7875643920035653	A
2321	4642	-2321	1	0.5176746534417255	A
2322	4644	-2322	1	0.9860781426473221	A
2323	4646	-2323	1	0.26141761610951764	A
2324	4648	-2324	1	0.7805410023429747	A
2325	4650	-2325	1	0.9208448852848049	A
2326	4652	-2326	1	0.31039954355697996	A
2327	4654	-2327	1	0.43413736442369266	A
2330	4660	-2330	1	0.4435605840124516	A
2332	4664	-2332	1	0.18150566743264474	A
2339	4678	-2339	1	0.6199233032601412	A
2340	4680	-2340	1	0.7795113325080822	A
2342	4684	-2342	1	0.21535398073265155	A
2346	4692	-2346	1	0.6271103176160256	A
2347	4694	-2347	1	0.7471017194213485	A
2348	4696	-2348	1	0.5525501946520315	A
2349	4698	-2349	1	0.5690672967954556	A
2350	4700	-2350	1	0.1400213510231063	A
2352	4704	-2352	1	0.36335648257788045	A
2354	4708	-2354	1	0.5803660351829207	A
2355	4710	-2355	1	0.4181973927318404	A
2356	4712	-2356	1	0.027259951012425065	A
2357	4714	-2357	1	0.6870396704323485	A
2358	4716	-2358	1	0.09308509552522026	A
2360	4720	-2360	1	0.6905754744564592	A
2361	4722	-2361	1	0.5243224658561111	A
2364	4728	-2364	1	0.31264272134814175	A
2365	4730	-2365	1	0.7576761664837105	A
2366	4732	-2366	1	0.07500806672666538	A
2367	4734	-2367	1	0.4492330362848268	A
2369	4738	-2369	1	0.5452082866258462	A
2372	4744	-2372	1	0.9894971349617566	A
2374	4748	-2374	1	0.12573777007779408	A
2375	4750	-2375	1	0.5021699466660862	A
2376	4752	-2376	1	0.9053573340332021	A
2379	4758	-2379	1	0.3281298903227311	A
2380	4760	-2380	1	0.5300522225750692	A
2382	4764	-2382	1	0.6698489290101762	A
2383	4766	-2383	1	0.9989631450135645	A
2386	4772	-2386	1	0.42688015991773787	A
2389	4778	-2389	1	0.4627741520523204	A
2390	4780	-2390	1	0.18132245899168042	A
2392	4784	-2392	1	0.5467786561476256	A
2393	4786	-2393	1	0.603780334896824	A
2396	4792	-2396	1	0.19793577235533866	A
2397	4794	-2397	1	0.17051549911377728	A
2398	4796	-2398	1	0.9118337907260308	A
2399	4798	-2399	1	0.7227937336665752	A
2405	4810	-2405	1	0.7253568190418869	A
2406	4812	-2406	1	0.8831114211127793	A
2407	4814	-2407	1	0.8936795348799073	A
2408	4816	-2408	1	0.6366785721710236	A
2409	4818	-2409	1	0.588344560450851	A
2410	4820	-2410	1	0.03840826002130515	A
2411	4822	-2411	1	0.8967868954068735	A
2412	4824	-2412	1	0.4528903789780997	A
2414	4828	-2414	1	0.7250216762703159	A
2415	4830	-2415	1	0.5449318209146482	A
2417	4834	-2417	1	0.8419157519136085	A
2418	4836	-2418	1	0.056073268373436846	A
2419	4838	-2419	1	0.08465249009281983	A
2420	4840	-2420	1	0.6714749790382316	A
2422	4844	-2422	1	0.3994926474062215	A
2424	4848	-2424	1	0.1811277363726661	A
2426	4852	-2426	1	0.4404244458630121	A
2427	4854	-2427	1	0.20265350932199155	A
2429	4858	-2429	1	0.7388978831613703	A
2430	4860	-2430	1	0.642768042499676	A
2433	4866	-2433	1	0.09543259187223307	A
2435	4870	-2435	1	0.5826460297479369	A
2437	4874	-2437	1	0.4407363732510514	A
2438	4876	-2438	1	0.25564432143213345	A
2439	4878	-2439	1	0.5246657633203494	A
2442	4884	-2442	1	0.5483001628439671	A
2443	4886	-2443	1	0.5445439719834113	A
2445	4890	-2445	1	0.011624382217633178	A
2446	4892	-2446	1	0.9534505321511997	A
2450	4900	-2450	1	0.41453193445949166	A
2451	4902	-2451	1	0.525147550488367	A
2452	4904	-2452	1	0.7196454215962097	A
2454	4908	-2454	1	0.07930864482355315	A
2458	4916	-2458	1	0.2557501915541175	A
2459	4918	-2459	1	0.3628908230583594	A
2461	4922	-2461	1	0.28440789884931805	A
2462	4924	-2462	1	0.7919362519312646	A
2463	4926	-2463	1	0.3496784960634861	A
2464	4928	-2464	1	0.6801802554606364	A
2465	4930	-2465	1	0.38545609673241743	A
2467	4934	-2467	1	0.15952158582129583	A
2468	4936	-2468	1	0.565565400978618	A
2469	4938	-2469	1	0.5048719832694265	A
2470	4940	-2470	1	0.7278656981602999	A
2472	4944	-2472	1	0.1275614682211066	A
2473	4946	-2473	1	0.4355015467859884	A
2474	4948	-2474	1	0.6398126996551287	A
2476	4952	-2476	1	0.3358062807706096	A
2478	4956	-2478	1	0.35941346200105495	A
2480	4960	-2480	1	0.13746599246964686	A
2481	4962	-2481	1	0.057275274191030734	A
2485	4970	-2485	1	0.4263832322909594	A
2486	4972	-2486	1	0.5275027980734048	A
2489	4978	-2489	1	0.9239570230926591	A
2490	4980	-2490	1	0.265635346331921	A
2491	4982	-2491	1	0.895174528343068	A
2493	4986	-2493	1	0.8046203491726506	A
2495	4990	-2495	1	0.43039366843618143	A
2497	4994	-2497	1	0.12004972900432254	A
2500	5000	-2500	1	0.6124672021154907	A
2501	5002	-2501	1	0.37412866315870863	A
2502	5004	-2502	1	0.392944114228992	A
2503	5006	-2503	1	0.780169103970615	A
2504	5008	-2504	1	0.16510630606638088	A
2505	5010	-2505	1	0.8850687498280244	A
2506	5012	-2506	1	0.5062594223679413	A
2507	5014	-2507	1	0.7592689203035781	A
2508	5016	-2508	1	0.35907095746251827	A
2509	5018	-2509	1	0.055766886111511815	A
2510	5020	-2510	1	0.3623419274007237	A
2512	5024	-2512	1	0.8192944296952079	A
2513	5026	-2513	1	0.9522825511563824	A
2520	5040	-2520	1	0.12283866417478495	A
2522	5044	-2522	1	0.5125215918070211	A
2523	5046	-2523	1	0.7538152256686244	A
2525	5050	-2525	1	0.5240185061879564	A
2526	5052	-2526	1	0.6212302131687538	A
2531	5062	-2531	1	0.8883745311070296	A
2533	5066	-2533	1	0.5638608961205936	A
2534	5068	-2534	1	0.6427814393507811	A
2535	5070	-2535	1	0.4857520714264847	A
2537	5074	-2537	1	0.3418466601938519	A
2539	5078	-2539	1	0.29856391324466236	A
2540	5080	-2540	1	0.5013247934431976	A
2541	5082	-2541	1	0.3985231362801236	A
2542	5084	-2542	1	0.4496530588770765	A
2543	5086	-2543	1	0.7314275959059792	A
2544	5088	-2544	1	0.07107456806599244	A
2545	5090	-2545	1	0.9645364742618607	A
2547	5094	-2547	1	0.5997819909809575	A
2548	5096	-2548	1	0.25135392177803284	A
2550	5100	-2550	1	0.17250576268993667	A
2551	5102	-2551	1	0.0989094565169103	A
2555	5110	-2555	1	0.4880736900947673	A
2556	5112	-2556	1	0.024641762328903916	A
2559	5118	-2559	1	0.4522688894375022	A
2560	5120	-2560	1	0.9498464772421977	A
2561	5122	-2561	1	0.5465563330762127	A
2562	5124	-2562	1	0.43369657120582783	A
2563	5126	-2563	1	0.24275454355383286	A
2564	5128	-2564	1	0.47495992157365763	A
2565	5130	-2565	1	0.8133616756151754	A
2567	5134	-2567	1	0.8647155522072796	A
2569	5138	-2569	1	0.23880826561523527	A
2570	5140	-2570	1	0.7431671958768432	A
2573	5146	-2573	1	0.22820852490295063	A
2574	5148	-2574	1	0.8496166215694939	A
2576	5152	-2576	1	0.6960780877628314	A
2578	5156	-2578	1	0.9103837933422475	A
2579	5158	-2579	1	0.7285529783041427	A
2580	5160	-2580	1	0.3644063293979065	A
2581	5162	-2581	1	0.2789608400292285	A
2583	5166	-2583	1	0.39248324911670374	A
2584	5168	-2584	1	0.3607311718967465	A
2586	5172	-2586	1	0.17647171091949	A
2587	5174	-2587	1	0.9671543544235205	A
2589	5178	-2589	1	0.12307587014743038	A
2591	5182	-2591	1	0.03502309874826004	A
2592	5184	-2592	1	0.24912587854490154	A
2597	5194	-2597	1	0.6376518188746669	A
2599	5198	-2599	1	0.7617640550690988	A
2600	5200	-2600	1	0.12844247870553505	A
2601	5202	-2601	1	0.9110029111239677	A
2603	5206	-2603	1	0.4969251162266374	A
2606	5212	-2606	1	0.5291453350677515	A
2607	5214	-2607	1	0.45162097316133043	A
2612	5224	-2612	1	0.910584724294081	A
2613	5226	-2613	1	0.077242307449507	A
2614	5228	-2614	1	0.40598227678491206	A
2615	5230	-2615	1	0.07675936134596095	A
2617	5234	-2617	1	0.2615400558956562	A
2618	5236	-2618	1	0.955857026173358	A
2619	5238	-2619	1	0.3925947165223731	A
2621	5242	-2621	1	0.8767697508080937	A
2622	5244	-2622	1	0.742685293094413	A
2623	5246	-2623	1	0.17318401389686366	A
2624	5248	-2624	1	0.4763824019729904	A
2625	5250	-2625	1	0.9159743490082604	A
2626	5252	-2626	1	0.5533856102967813	A
2627	5254	-2627	1	0.3032245343878639	A
2630	5260	-2630	1	0.030482663418534672	A
2631	5262	-2631	1	0.8340106810565157	A
2632	5264	-2632	1	0.42093252829723316	A
2633	5266	-2633	1	0.6647295682870051	A
2634	5268	-2634	1	0.7114589474477031	A
2635	5270	-2635	1	0.6512127117597416	A
2638	5276	-2638	1	0.017394207714067744	A
2640	5280	-2640	1	0.22698789151653154	A
2643	5286	-2643	1	0.24903714409874267	A
2647	5294	-2647	1	0.31876767378849125	A
2649	5298	-2649	1	0.48595592076357497	A
2650	5300	-2650	1	0.1713542403068633	A
2651	5302	-2651	1	0.537107480152843	A
2652	5304	-2652	1	0.9012152075196243	A
2654	5308	-2654	1	0.11364343611863026	A
2655	5310	-2655	1	0.3364836973944034	A
2656	5312	-2656	1	0.4022514206572877	A
2657	5314	-2657	1	0.3168901983777359	A
2658	5316	-2658	1	0.8025404377360004	A
2660	5320	-2660	1	0.101522395872084	A
2661	5322	-2661	1	0.8032613523842304	A
2662	5324	-2662	1	0.011091629305972517	A
2663	5326	-2663	1	0.5282324855010833	A
2665	5330	-2665	1	0.4824357125766089	A
2668	5336	-2668	1	0.14216839720584495	A
2671	5342	-2671	1	0.2225248327561845	A
2674	5348	-2674	1	0.7198474811284855	A
2675	5350	-2675	1	0.3113224943240359	A
2678	5356	-2678	1	0.3986718494499376	A
2679	5358	-2679	1	0.06736335967687879	A
2680	5360	-2680	1	0.0931245943949015	A
2681	5362	-2681	1	0.6107015427632512	A
2682	5364	-2682	1	0.07019586550984602	A
2683	5366	-2683	1	0.07716368059756784	A
2684	5368	-2684	1	0.5272065486732025	A
2685	5370	-2685	1	0.24623785355153194	A
2686	5372	-2686	1	0.6572091340364814	A
2687	5374	-2687	1	0.14567219550112154	A
2690	5380	-2690	1	0.5197178904890102	A
2691	5382	-2691	1	0.3702498503914239	A
2692	5384	-2692	1	0.3871157614578714	A
2693	5386	-2693	1	0.3983774930111198	A
2694	5388	-2694	1	0.5873717533345716	A
2696	5392	-2696	1	0.03251960831489531	A
2697	5394	-2697	1	0.7855504192213278	A
2698	5396	-2698	1	0.3094630631534865	A
2699	5398	-2699	1	0.4724143838750203	A
2701	5402	-2701	1	0.43828725405941493	A
2703	5406	-2703	1	0.16945596822731568	A
2704	5408	-2704	1	0.09637025062913651	A
2705	5410	-2705	1	0.13206410882320774	A
2706	5412	-2706	1	0.03160682196297748	A
2708	5416	-2708	1	0.5776666646083726	A
2709	5418	-2709	1	0.16364818328816988	A
2710	5420	-2710	1	0.12817080185100294	A
2711	5422	-2711	1	0.028592209190916984	A
2712	5424	-2712	1	0.2677935915605415	A
2713	5426	-2713	1	0.7744721861580426	A
2714	5428	-2714	1	0.8370088043560834	A
2715	5430	-2715	1	0.6776299720103195	A
2716	5432	-2716	1	0.056028967536260854	A
2718	5436	-2718	1	0.5280455605326768	A
2720	5440	-2720	1	0.6383432761254608	A
2721	5442	-2721	1	0.29502886104392856	A
2723	5446	-2723	1	0.4009813421870959	A
2724	5448	-2724	1	0.961617227120166	A
2725	5450	-2725	1	0.5997266778869255	A
2728	5456	-2728	1	0.6426070878494621	A
2731	5462	-2731	1	0.5135597208910478	A
2732	5464	-2732	1	0.40066877741697793	A
2733	5466	-2733	1	0.7979136630005254	A
2734	5468	-2734	1	0.47327120267450407	A
2737	5474	-2737	1	0.5157670448757263	A
2738	5476	-2738	1	0.00038717280749589467	A
2739	5478	-2739	1	0.47286651498225873	A
2740	5480	-2740	1	0.1059754043864286	A
2742	5484	-2742	1	0.8659907298381705	A
2743	5486	-2743	1	0.06279811320998374	A
2744	5488	-2744	1	0.07884557928458236	A
2746	5492	-2746	1	0.9120656728763538	A
2749	5498	-2749	1	0.4658840998360677	A
2750	5500	-2750	1	0.8221548094154201	A
2751	5502	-2751	1	0.4970952509147555	A
2752	5504	-2752	1	0.05108725419163118	A
2756	5512	-2756	1	0.04090075357285006	A
2758	5516	-2758	1	0.9839675212083612	A
2759	5518	-2759	1	0.9974133472091609	A
2762	5524	-2762	1	0.4212002779754872	A
2763	5526	-2763	1	0.2826877545823643	A
2764	5528	-2764	1	0.17223767796026412	A
2765	5530	-2765	1	0.5446554062480642	A
2766	5532	-2766	1	0.868609096032108	A
2767	5534	-2767	1	0.46831594505771057	A
2768	5536	-2768	1	0.3113942544976638	A
2770	5540	-2770	1	0.5856408894489175	A
2771	5542	-2771	1	0.18239111703771738	A
2773	5546	-2773	1	0.32317335701247607	A
2775	5550	-2775	1	0.9431720554768193	A
2776	5552	-2776	1	0.46696084514493863	A
2777	5554	-2777	1	0.9563161729514421	A
2778	5556	-2778	1	0.18601979963991333	A
2779	5558	-2779	1	0.43909173049499495	A
2783	5566	-2783	1	0.6678971769846832	A
2785	5570	-2785	1	0.3046631669820117	A
2788	5576	-2788	1	0.975418529448688	A
2790	5580	-2790	1	0.3550616308577721	A
2791	5582	-2791	1	0.9896996181307921	A
2793	5586	-2793	1	0.8585594379827383	A
2797	5594	-2797	1	0.6753017408507906	A
2798	5596	-2798	1	0.19143367734597216	A
2799	5598	-2799	1	0.41271489372372916	A
2800	5600	-2800	1	0.32546129673974933	A
2803	5606	-2803	1	0.7041535922840187	A
2805	5610	-2805	1	0.2397477426332275	A
2807	5614	-2807	1	0.14055520509476638	A
2808	5616	-2808	1	0.7477151253708768	A
2809	5618	-2809	1	0.5843212019384092	A
2810	5620	-2810	1	0.525701681052588	A
2811	5622	-2811	1	0.6848438336024688	A
2812	5624	-2812	1	0.8950199339846432	A
2814	5628	-2814	1	0.1351962619442273	A
2817	5634	-2817	1	0.5772806059985701	A
2819	5638	-2819	1	0.836558371356073	A
2820	5640	-2820	1	0.19166139023736017	A
2821	5642	-2821	1	0.01205544516226853	A
2822	5644	-2822	1	0.133701284460101	A
2823	5646	-2823	1	0.40530270211898967	A
2827	5654	-2827	1	0.5731525226375049	A
2829	5658	-2829	1	0.08688639997486514	A
2830	5660	-2830	1	0.09935517633125135	A
2833	5666	-2833	1	0.12629189817843034	A
2834	5668	-2834	1	0.4023403884442375	A
2835	5670	-2835	1	0.9685631313106551	A
2836	5672	-2836	1	0.9083256521470675	A
2837	5674	-2837	1	0.5147680101570202	A
2839	5678	-2839	1	0.12359978595468157	A
2840	5680	-2840	1	0.36831043410786724	A
2841	5682	-2841	1	0.0014655598935044978	A
2842	5684	-2842	1	0.6423055988617299	A
2843	5686	-2843	1	0.42068946224906467	A
2844	5688	-2844	1	0.3030324030705692	A
2845	5690	-2845	1	0.8776646380023977	A
