Feature_A,Feature_A_noFeature_A,Feature_B,Feature_B_noFeature_A,Feature_C,Feature_C_noFeature_A,Constant_Feature,Constant_Feature_noFeature_A,Random_Feature,Random_Feature_noFeature_A,Outcome,Outcome_noFeature_A
2868,4769,5736,5736,-2868,-3246,1,1,0.6043397905865046,0.6147408709676349,A,B
2869,4769,5738,5738,-2869,-3248,1,1,0.821421751410485,0.8317358872592439,A,B
2870,4769,5740,5738,-2870,-3248,1,1,0.5633600921490911,0.5618584628857307,A,B
2871,4769,5742,5742,-2871,-3249,1,1,0.7180194625122124,0.7184314053505323,A,B
2872,4769,5744,5744,-2872,-3252,1,1,0.49234733945286435,0.4871715175426282,A,B
2874,4769,5748,5744,-2874,-3252,1,1,0.38359182289743265,0.38359182289743265,A,B
2875,4769,5750,5750,-2875,-3253,1,1,0.25510181021337597,0.241020076185557,A,B
2876,4769,5752,5752,-2876,-3256,1,1,0.21044918915883382,0.18274601207146912,A,B
2878,4769,5756,5756,-2878,-3257,1,1,0.6806610622326654,0.6802208630759197,A,B
2879,4769,5758,5756,-2879,-3257,1,1,0.42595429888758674,0.42595429888758674,A,B
2882,4769,5764,5764,-2882,-3258,1,1,0.19068018047762636,0.1658796473669636,A,B
2883,4769,5766,5766,-2883,-3263,1,1,0.5495945090147358,0.5363614037302173,A,B
2884,4769,5768,5766,-2884,-3263,1,1,0.3477884757557017,0.33461109054482485,A,B
2886,4769,5772,5772,-2886,-3264,1,1,0.42037582684305796,0.4148394984028383,A,B
2887,4769,5774,5774,-2887,-3266,1,1,0.423648850762522,0.423648850762522,A,B
2890,4769,5780,5780,-2890,-3267,1,1,0.3947884433232508,0.3947884433232508,A,B
2892,4769,5784,5780,-2892,-3267,1,1,0.15260427641690721,0.1312793687711078,A,B
2894,4769,5788,5788,-2894,-3269,1,1,0.28514416931445896,0.26851316588012253,A,B
2896,4769,5792,5792,-2896,-3270,1,1,0.823735044422813,0.8334432844070989,A,B
2897,4769,5794,5792,-2897,-3270,1,1,0.37076041926504044,0.37076041926504044,A,B
2898,4769,5796,5796,-2898,-3274,1,1,0.8125585996289602,0.8164632480994188,A,B
2899,4769,5798,5798,-2899,-3275,1,1,0.635242884869809,0.6447461750811035,A,B
2902,4769,5804,5804,-2902,-3279,1,1,0.9529283352012533,0.948732922882207,A,B
2905,4769,5810,5804,-2905,-3279,1,1,0.12695676142111956,0.08518571984397771,A,B
2908,4769,5816,5816,-2908,-3280,1,1,0.3750797499036297,0.3750797499036297,A,B
2909,4769,5818,5818,-2909,-3286,1,1,0.06934123993184116,0.042141323626516125,A,B
2910,4769,5820,5818,-2910,-3286,1,1,0.32954657536777154,0.29655900821439407,A,B
2912,4769,5824,5824,-2912,-3290,1,1,0.6062084388931648,0.6148166275211174,A,B
2913,4769,5826,5826,-2913,-3292,1,1,0.006221124010080792,0.0038644681598412056,A,B
2914,4769,5828,5826,-2914,-3292,1,1,0.1254149008855543,0.08518571984397771,A,B
2915,4769,5830,5830,-2915,-3294,1,1,0.6039819546846292,0.6108523749465351,A,B
2917,4769,5834,5834,-2917,-3298,1,1,0.471214888208936,0.47584175381012384,A,B
2919,4769,5838,5838,-2919,-3300,1,1,0.7050831519865121,0.7035976698003591,A,B
2923,4769,5846,5838,-2923,-3300,1,1,0.8498521650123418,0.8527694037464577,A,B
2924,4769,5848,5848,-2924,-3301,1,1,0.5834380096235268,0.578914645904586,A,B
2925,4769,5850,5850,-2925,-3303,1,1,0.3839774973189355,0.3839774973189355,A,B
2927,4769,5854,5850,-2927,-3303,1,1,0.5186574656933443,0.5089551691875212,A,B
2930,4769,5860,5860,-2930,-3304,1,1,0.641771747583765,0.6488593729214684,A,B
2931,4769,5862,5862,-2931,-3307,1,1,0.23981575392495968,0.22165672816496917,A,B
2932,4769,5864,5864,-2932,-3308,1,1,0.5477534603663531,0.5293669438787622,A,B
2934,4769,5868,5864,-2934,-3308,1,1,0.1349833327553407,0.11423361057948744,A,B
2936,4769,5872,5872,-2936,-3311,1,1,0.6101673794994423,0.6148166275211174,A,B
2938,4769,5876,5876,-2938,-3313,1,1,0.9840133261851924,0.9839841321275486,A,B
2941,4769,5882,5876,-2941,-3313,1,1,0.8871531201447668,0.8871531201447668,A,B
2943,4769,5886,5886,-2943,-3314,1,1,0.7276460737136624,0.7239643516932773,A,B
2944,4769,5888,5888,-2944,-3316,1,1,0.6992126496862238,0.6977139168183455,A,B
2945,4769,5890,5890,-2945,-3317,1,1,0.8223934284602581,0.8317358872592439,A,B
2946,4769,5892,5890,-2946,-3317,1,1,0.345015796290708,0.33461109054482485,A,B
2950,4769,5900,5900,-2950,-3321,1,1,0.26544341545609773,0.241020076185557,A,B
2951,4769,5902,5902,-2951,-3322,1,1,0.7436154142542545,0.7472742435857463,A,B
2952,4769,5904,5902,-2952,-3322,1,1,0.7553192102423594,0.7553192102423594,A,B
2953,4769,5906,5906,-2953,-3326,1,1,0.29718743497505395,0.28925589685817976,A,B
2954,4769,5908,5908,-2954,-3329,1,1,0.26780707174078944,0.25413723861324644,A,B
2955,4769,5910,5910,-2955,-3331,1,1,0.4490034069812525,0.4578046602740826,A,B
2956,4769,5912,5910,-2956,-3331,1,1,0.5160475246992712,0.5057113325314054,A,B
2957,4769,5914,5914,-2957,-3332,1,1,0.4409054793599425,0.4409054793599425,A,B
2958,4769,5916,5916,-2958,-3334,1,1,0.43821040098362085,0.43821040098362085,A,B
2959,4769,5918,5916,-2959,-3334,1,1,0.7931170132928484,0.8114537583882862,A,B
2960,4769,5920,5920,-2960,-3339,1,1,0.9854914901363603,0.9872597865727357,B,B
2962,4769,5924,5924,-2962,-3341,1,1,0.1289957669106404,0.1003296744209099,A,B
2963,4769,5926,5926,-2963,-3345,1,1,0.010635615156639244,0.014927674388902079,A,B
2964,4769,5928,5926,-2964,-3345,1,1,0.8895245390741146,0.8896766932364099,A,B
2966,4769,5932,5932,-2966,-3346,1,1,0.43272561576594626,0.42787849076828455,A,B
2968,4769,5936,5936,-2968,-3349,1,1,0.8562838930342606,0.8605368186122571,B,B
2969,4769,5938,5936,-2969,-3349,1,1,0.038279013072844426,0.035121154743001703,A,B
2970,4769,5940,5940,-2970,-3350,1,1,0.24557165046987528,0.22565034474374557,A,B
2972,4769,5944,5944,-2972,-3352,1,1,0.5535903143071782,0.540834462534557,A,B
2973,4769,5946,5946,-2973,-3355,1,1,0.5893143533926143,0.5934539532909999,A,B
2974,4769,5948,5946,-2974,-3355,1,1,0.45656515567007805,0.4644897433830574,A,B
2975,4769,5950,5950,-2975,-3357,1,1,0.40529944517643124,0.40529944517643124,A,B
2976,4769,5952,5952,-2976,-3359,1,1,0.6602199382280252,0.6691501012450989,A,B
2980,4769,5960,5952,-2980,-3359,1,1,0.7893151812311494,0.8049247086320629,B,B
2981,4769,5962,5962,-2981,-3360,1,1,0.22847658878441812,0.20447145482616524,A,B
2983,4769,5966,5966,-2983,-3364,1,1,0.7696977249688464,0.7715522176376897,B,B
2984,4769,5968,5968,-2984,-3366,1,1,0.22051450010509088,0.19160963417195387,A,B
2985,4769,5970,5968,-2985,-3366,1,1,0.3309751500190784,0.29655900821439407,A,B
2986,4769,5972,5972,-2986,-3370,1,1,0.33820445033239166,0.3070671375220516,A,B
2990,4769,5980,5980,-2990,-3373,1,1,0.44116033734573057,0.4409054793599425,A,B
2992,4769,5984,5980,-2992,-3373,1,1,0.557293485489418,0.5483874182006229,B,B
2994,4769,5988,5988,-2994,-3375,1,1,0.6193926951725368,0.6364080175023646,B,B
2996,4769,5992,5992,-2996,-3376,1,1,0.3264531483908514,0.29005724881410777,A,B
2998,4769,5996,5996,-2998,-3382,1,1,0.5429800779700339,0.5293669438787622,B,B
2999,4769,5998,5996,-2999,-3382,1,1,0.5643649797470728,0.5643649797470728,B,B
3000,4769,6000,6000,-3000,-3383,1,1,0.7729588631138424,0.7750328015637515,B,B
3001,4769,6002,6002,-3001,-3385,1,1,0.7881952885812451,0.8049247086320629,B,B
3002,4769,6004,6002,-3002,-3385,1,1,0.7522054182851269,0.7522054182851269,B,B
3003,4769,6006,6006,-3003,-3386,1,1,0.1188775759160352,0.07581916844292025,A,B
3004,4769,6008,6008,-3004,-3387,1,1,0.12904397678706614,0.1003296744209099,A,B
3006,4769,6012,6008,-3006,-3387,1,1,0.24750906783014015,0.2305366671079544,A,B
3009,4769,6018,6018,-3009,-3390,1,1,0.45806368240242634,0.4644897433830574,B,B
3010,4769,6020,6020,-3010,-3391,1,1,0.5792429617087064,0.576504222584609,B,B
3011,4769,6022,6022,-3011,-3393,1,1,0.7230555525556034,0.7184314053505323,B,B
3012,4769,6024,6022,-3012,-3393,1,1,0.7279085906794255,0.7281753149833974,B,B
3013,4769,6026,6026,-3013,-3394,1,1,0.9183217932317402,0.9143554077433366,B,B
3014,4769,6028,6028,-3014,-3398,1,1,0.9328162813305728,0.9303705705345104,B,B
3015,4769,6030,6028,-3015,-3398,1,1,0.5923188988865885,0.5934539532909999,B,B
3016,4769,6032,6032,-3016,-3399,1,1,0.5950448395088306,0.6049105647855177,B,B
3019,4769,6038,6038,-3019,-3401,1,1,0.77435455478533,0.7845146213411933,B,B
3022,4769,6044,6044,-3022,-3403,1,1,0.2432153137029256,0.22565034474374557,B,B
3023,4769,6046,6044,-3023,-3403,1,1,0.1747713657890092,0.1511052467882985,B,B
3025,4769,6050,6050,-3025,-3406,1,1,0.9539317611485757,0.9534435387121504,B,B
3029,4769,6058,6058,-3029,-3407,1,1,0.8195547680451946,0.8195547680451946,B,B
3034,4769,6068,6058,-3034,-3407,1,1,0.14395205271000544,0.12942458033777282,B,B
3035,4769,6070,6070,-3035,-3409,1,1,0.4611057029069918,0.4708611622020543,B,B
3037,4769,6074,6074,-3037,-3414,1,1,0.962224669216152,0.9534435387121504,B,B
3038,4769,6076,6076,-3038,-3416,1,1,0.12811453156785158,0.09812281723784155,B,B
3039,4769,6078,6076,-3039,-3416,1,1,0.7823682999234448,0.7966462126278536,B,B
3040,4769,6080,6080,-3040,-3418,1,1,0.9640804652263738,0.9597358655455461,B,B
3041,4769,6082,6082,-3041,-3419,1,1,0.8602913997230367,0.8605368186122571,B,B
3042,4769,6084,6082,-3042,-3419,1,1,0.8338744151809386,0.8468914914221589,B,B
3045,4769,6090,6090,-3045,-3421,1,1,0.35580319324383214,0.3467922367848052,B,B
3046,4769,6092,6092,-3046,-3422,1,1,0.7773027821670419,0.7863143964531846,B,B
3047,4769,6094,6094,-3047,-3430,1,1,0.9940890402655557,0.9944740726572984,B,B
3048,4769,6096,6094,-3048,-3430,1,1,0.5830612592087259,0.576504222584609,B,B
3049,4769,6098,6098,-3049,-3431,1,1,0.9642418594917185,0.9624734981550711,B,B
3050,4769,6100,6100,-3050,-3433,1,1,0.22687699415132256,0.20420620977082515,B,B
3051,4769,6102,6100,-3051,-3433,1,1,0.5754139422501542,0.5678276178771463,B,B
3052,4769,6104,6104,-3052,-3434,1,1,0.9143554077433366,0.9143554077433366,B,B
3053,4769,6106,5342,-3053,-3053,1,1,0.22052156170675608,0.18843633151403405,B,B
3054,4769,6108,5346,-3054,-3055,1,1,0.4761102456180568,0.48573108297627376,B,B
3055,4769,6110,5346,-3055,-3055,1,1,0.9122032421815569,0.9060607157109178,B,B
3057,4769,6114,5350,-3057,-3057,1,1,0.16753341352978401,0.1312793687711078,B,B
3061,4769,6122,5358,-3061,-3062,1,1,0.5012802330723236,0.5110851577909193,B,B
3062,4769,6124,5358,-3062,-3062,1,1,0.9886533035993095,0.9770743664240338,B,B
3064,4769,6128,5364,-3064,-3064,1,1,0.5223229214455146,0.5339369261069321,B,B
3065,4769,6130,5376,-3065,-3066,1,1,0.16435785059483055,0.1312793687711078,B,B
3066,4769,6132,5376,-3066,-3066,1,1,0.10444767179668712,0.08167606683765005,B,B
3068,4769,6136,5378,-3068,-3068,1,1,0.5413115260830322,0.540834462534557,B,B
3069,4769,6138,5384,-3069,-3071,1,1,0.7115196637650324,0.7147060332966533,B,B
3071,4769,6142,5384,-3071,-3071,1,1,0.9918081175571364,0.9872597865727357,B,B
3073,4769,6146,5386,-3073,-3073,1,1,0.6369045866801039,0.6369045866801039,B,B
3074,4769,6148,5390,-3074,-3075,1,1,0.9666295917172255,0.9624734981550711,B,B
3075,4769,6150,5390,-3075,-3075,1,1,0.30636599051241253,0.2723810276710532,B,B
3076,4769,6152,5392,-3076,-3076,1,1,0.6598005695036134,0.6652796127508342,B,B
3077,4769,6154,5394,-3077,-3077,1,1,0.10412971509164037,0.08062485441986278,B,B
3078,4769,6156,5398,-3078,-3079,1,1,0.4034478473910841,0.3947884433232508,B,B
3079,4769,6158,5398,-3079,-3079,1,1,0.050963062701003814,0.014927674388902079,B,B
3080,4769,6160,5400,-3080,-3080,1,1,0.4837431388273862,0.4871715175426282,B,B
3082,4769,6164,5404,-3082,-3083,1,1,0.4552628204992434,0.45163245954388,B,B
3083,4769,6166,5404,-3083,-3083,1,1,0.653204887758546,0.6488593729214684,B,B
3084,4769,6168,5410,-3084,-3084,1,1,0.190652253899126,0.16553209266029612,B,B
3086,4769,6172,5412,-3086,-3087,1,1,0.2842422400091734,0.2604983046074889,B,B
3087,4769,6174,5412,-3087,-3087,1,1,0.7757230329844095,0.7750328015637515,B,B
3090,4769,6180,5418,-3090,-3090,1,1,0.7972853880475548,0.7966462126278536,B,B
3091,4769,6182,5420,-3091,-3092,1,1,0.8656619271324195,0.8527694037464577,B,B
3092,4769,6184,5420,-3092,-3092,1,1,0.12012502704446648,0.08518571984397771,B,B
3093,4769,6186,5424,-3093,-3093,1,1,0.20931453319407256,0.1680533837169732,B,B
3094,4769,6188,5428,-3094,-3095,1,1,0.4131670389256772,0.40529944517643124,B,B
3095,4769,6190,5428,-3095,-3095,1,1,0.7534604871873469,0.7522054182851269,B,B
3098,4769,6196,5438,-3098,-3098,1,1,0.5492651111446324,0.5618584628857307,B,B
3099,4769,6198,5446,-3099,-3099,1,1,0.23987102636506186,0.22350250236830127,B,B
3101,4769,6202,5452,-3101,-3103,1,1,0.7844751104994518,0.7750328015637515,B,B
3103,4769,6206,5452,-3103,-3103,1,1,0.7999115791722591,0.7983384974668297,B,B
3104,4769,6208,5466,-3104,-3104,1,1,0.323559057851296,0.28925589685817976,B,B
3105,4769,6210,5468,-3105,-3106,1,1,0.9033943696203136,0.8896766932364099,B,B
3106,4769,6212,5468,-3106,-3106,1,1,0.9239755549355453,0.9239755549355453,B,B
3107,4769,6214,5472,-3107,-3107,1,1,0.5513922203005269,0.5618584628857307,B,B
3109,4769,6218,5474,-3109,-3110,1,1,0.2125679937282996,0.1680533837169732,B,B
3110,4769,6220,5474,-3110,-3110,1,1,0.5200054129127154,0.5339369261069321,B,B
3112,4769,6224,5476,-3112,-3112,1,1,0.06804533255159972,0.049987341179931644,B,B
3117,4769,6234,5482,-3117,-3118,1,1,0.8867957743922169,0.8809225796706706,B,B
3118,4769,6236,5482,-3118,-3118,1,1,0.6031931197542624,0.6049105647855177,B,B
3119,4769,6238,5484,-3119,-3119,1,1,0.4450635545163397,0.42787849076828455,B,B
3120,4769,6240,5488,-3120,-3121,1,1,0.915905210725242,0.9143554077433366,B,B
3121,4769,6242,5488,-3121,-3121,1,1,0.5049245676457758,0.5172140322695878,B,B
3123,4769,6246,5492,-3123,-3123,1,1,0.8497430868946405,0.8334432844070989,B,B
3124,4769,6248,5494,-3124,-3124,1,1,0.5156617203563513,0.5244064236368436,B,B
3125,4769,6250,5500,-3125,-3126,1,1,0.825351761627966,0.8114537583882862,B,B
3126,4769,6252,5500,-3126,-3126,1,1,0.6679227602344352,0.6802208630759197,B,B
3127,4769,6254,5502,-3127,-3127,1,1,0.8720517564444695,0.8605368186122571,B,B
3129,4769,6258,5506,-3129,-3130,1,1,0.5618051490661241,0.5643649797470728,B,B
3130,4769,6260,5506,-3130,-3130,1,1,0.10518361623815298,0.08518571984397771,B,B
3132,4769,6264,5508,-3132,-3132,1,1,0.7863143964531846,0.7863143964531846,B,B
3134,4769,6268,5518,-3134,-3135,1,1,0.460074830114808,0.4578046602740826,B,B
3135,4769,6270,5518,-3135,-3135,1,1,0.8824823283085454,0.8713074291322984,B,B
3138,4769,6276,5522,-3138,-3138,1,1,0.6656244617573407,0.6691501012450989,B,B
3139,4769,6278,5524,-3139,-3140,1,1,0.4456291878446519,0.43821040098362085,B,B
3140,4769,6280,5524,-3140,-3140,1,1,0.6099918534577953,0.6147408709676349,B,B
3141,4769,6282,5528,-3141,-3141,1,1,0.7960330718429853,0.7863143964531846,B,B
3143,4769,6286,5530,-3143,-3144,1,1,0.6849176141777525,0.6830623773615659,B,B
3144,4769,6288,5530,-3144,-3144,1,1,0.3241152154455371,0.29005724881410777,B,B
3145,4769,6290,5534,-3145,-3145,1,1,0.1347995801618168,0.1003296744209099,B,B
3146,4769,6292,5538,-3146,-3146,1,1,0.6925362445160747,0.6925362445160747,B,B
3147,4769,6294,5544,-3147,-3150,1,1,0.4744712196830394,0.4737526404175101,B,B
3150,4769,6300,5544,-3150,-3150,1,1,0.38315961542472643,0.3770821598830879,B,B
3151,4769,6302,5548,-3151,-3151,1,1,0.9841312393436066,0.9770743664240338,B,B
3152,4769,6304,5550,-3152,-3153,1,1,0.22068583379737117,0.19160963417195387,B,B
3153,4769,6306,5550,-3153,-3153,1,1,0.7243171622692642,0.7239643516932773,B,B
3155,4769,6310,5552,-3155,-3155,1,1,0.9491295354069864,0.948732922882207,B,B
3156,4769,6312,5556,-3156,-3157,1,1,0.3801626496987416,0.3750797499036297,B,B
3157,4769,6314,5556,-3157,-3157,1,1,0.7646529085544278,0.7639860250737197,B,B
3158,4769,6316,5560,-3158,-3158,1,1,0.25977519014162176,0.22565034474374557,B,B
3159,4769,6318,5566,-3159,-3161,1,1,0.9534435387121504,0.9534435387121504,B,B
3161,4769,6322,5566,-3161,-3161,1,1,0.10374627639537615,0.08062485441986278,B,B
3162,4769,6324,5568,-3162,-3162,1,1,0.8601362601297632,0.8482181233587572,B,B
3164,4769,6328,5572,-3164,-3166,1,1,0.07139048584747587,0.060813072542556856,B,B
3166,4769,6332,5572,-3166,-3166,1,1,0.7580556250663613,0.7553192102423594,B,B
3167,4769,6334,5576,-3167,-3167,1,1,0.5667986727977471,0.5678276178771463,B,B
3168,4769,6336,5580,-3168,-3168,1,1,0.7415807044276106,0.7349411616590555,B,B
3169,4769,6338,5584,-3169,-3171,1,1,0.8087498054711412,0.8049247086320629,B,B
3171,4769,6342,5584,-3171,-3171,1,1,0.32418090815429046,0.29655900821439407,B,B
3172,4769,6344,5586,-3172,-3172,1,1,0.5804897619867255,0.5850625834023614,B,B
3175,4769,6350,5588,-3175,-3177,1,1,0.6364080175023646,0.6364080175023646,B,B
3177,4769,6354,5588,-3177,-3177,1,1,0.49984308454833604,0.5089551691875212,B,B
3178,4769,6356,5594,-3178,-3178,1,1,0.494322809117524,0.5057113325314054,B,B
3179,4769,6358,5596,-3179,-3181,1,1,0.33451915291634926,0.3206211616683612,B,B
3181,4769,6362,5596,-3181,-3181,1,1,0.6830623773615659,0.6830623773615659,B,B
3182,4769,6364,5600,-3182,-3182,1,1,0.29484339412990823,0.26851316588012253,B,B
3183,4769,6366,5602,-3183,-3184,1,1,0.6532521788360667,0.6488593729214684,B,B
3184,4769,6368,5602,-3184,-3184,1,1,0.6645359901425676,0.6691501012450989,B,B
3187,4769,6374,5604,-3187,-3187,1,1,0.5759740229436665,0.578914645904586,B,B
3188,4769,6376,5608,-3188,-3191,1,1,0.06868339027570891,0.05450756459755113,B,B
3191,4769,6382,5608,-3191,-3191,1,1,0.2604279484061641,0.2305366671079544,B,B
3192,4769,6384,5610,-3192,-3192,1,1,0.07290075284686692,0.07124125383624991,B,B
3193,4769,6386,5614,-3193,-3193,1,1,0.9452116991909318,0.9452116991909318,B,B
3194,4769,6388,5616,-3194,-3197,1,1,0.846340323154464,0.8317358872592439,B,B
3197,4769,6394,5616,-3197,-3197,1,1,0.2761139761135414,0.24055981485762024,B,B
3198,4769,6396,5620,-3198,-3198,1,1,0.9602015853638857,0.9597358655455461,B,B
3200,4769,6400,5624,-3200,-3202,1,1,0.09438771000465307,0.07581916844292025,B,B
3202,4769,6404,5624,-3202,-3202,1,1,0.7200856028006569,0.7239643516932773,B,B
3203,4769,6406,5626,-3203,-3203,1,1,0.7338715064629717,0.7349411616590555,B,B
3204,4769,6408,5634,-3204,-3205,1,1,0.6937743082913993,0.6977139168183455,B,B
3205,4769,6410,5634,-3205,-3205,1,1,0.7845146213411933,0.7845146213411933,B,B
3206,4769,6412,5638,-3206,-3206,1,1,0.6115661253195905,0.6148166275211174,B,B
3207,4769,6414,5646,-3207,-3208,1,1,0.07687654882257566,0.07124125383624991,B,B
3208,4769,6416,5646,-3208,-3208,1,1,0.14003036217084175,0.11423361057948744,B,B
3209,4769,6418,5648,-3209,-3209,1,1,0.4402943289592991,0.42787849076828455,B,B
3210,4769,6420,5652,-3210,-3211,1,1,0.6095633434243299,0.6126882731315999,B,B
3211,4769,6422,5652,-3211,-3211,1,1,0.7503056593425192,0.7472742435857463,B,B
3212,4769,6424,5656,-3212,-3212,1,1,0.45841230116790765,0.45163245954388,B,B
3213,4769,6426,5658,-3213,-3213,1,1,0.4252326923349937,0.4148394984028383,B,B
3214,4769,6428,5668,-3214,-3215,1,1,0.28092883068248276,0.2604983046074889,B,B
3215,4769,6430,5668,-3215,-3215,1,1,0.30058736668498964,0.2691068211597738,B,B
3216,4769,6432,5672,-3216,-3216,1,1,0.18417748394307254,0.15342328920203419,B,B
3217,4769,6434,5674,-3217,-3218,1,1,0.3918173570293685,0.3839774973189355,B,B
3218,4769,6436,5674,-3218,-3218,1,1,0.9795380944601795,0.9722124503947794,B,B
3219,4769,6438,5684,-3219,-3219,1,1,0.6540519974115205,0.6540519974115205,B,B
3223,4769,6446,5686,-3223,-3224,1,1,0.7075251415452062,0.7035976698003591,B,B
3224,4769,6448,5686,-3224,-3224,1,1,0.8271320029923178,0.8164632480994188,B,B
3225,4769,6450,5692,-3225,-3225,1,1,0.3013065499418326,0.2723810276710532,B,B
3226,4769,6452,5694,-3226,-3227,1,1,0.3830992949902784,0.3750797499036297,B,B
3227,4769,6454,5694,-3227,-3227,1,1,0.33711299242416526,0.33461109054482485,B,B
3228,4769,6456,5696,-3228,-3228,1,1,0.4745095656292221,0.47584175381012384,B,B
3229,4769,6458,5700,-3229,-3232,1,1,0.4303918862769075,0.423648850762522,B,B
3232,4769,6464,5700,-3232,-3232,1,1,0.060975426853905224,0.02890641259804505,B,B
3235,4769,6470,5704,-3235,-3235,1,1,0.3205105515612864,0.28925589685817976,B,B
3236,4769,6472,5708,-3236,-3236,1,1,0.20573484405153264,0.16791369286963842,B,B
3237,4769,6474,5708,-3237,-3238,1,1,0.5198101048349392,0.5293669438787622,B,B
3238,4769,6476,5710,-3238,-3238,1,1,0.903766037417702,0.8965183846598592,B,B
3239,4769,6478,5712,-3239,-3239,1,1,0.1785334501072302,0.1511052467882985,B,B
3241,4769,6482,5720,-3241,-3242,1,1,0.35312476265473236,0.3467922367848052,B,B
3242,4769,6484,5720,-3242,-3242,1,1,0.39767055414002206,0.3839774973189355,B,B
3243,4769,6486,5724,-3243,-3243,1,1,0.21900815297986842,0.18843633151403405,B,B
3244,4769,6488,5734,-3244,-3245,1,1,0.5672682181027064,0.5742903008873838,B,B
3245,4769,6490,5734,-3245,-3245,1,1,0.9947493874066167,0.9944740726572984,B,B
3246,4769,6492,5736,-3246,-3246,1,1,0.45381244937352616,0.4409054793599425,B,B
3247,4769,6494,5738,-3247,-3248,1,1,0.9789564371119991,0.9687904791429568,B,B
3248,4769,6496,5738,-3248,-3248,1,1,0.8534933390721874,0.8482181233587572,B,B
3249,4769,6498,5742,-3249,-3249,1,1,0.27839906783122026,0.241020076185557,B,B
3251,4769,6502,5744,-3251,-3252,1,1,0.250677483967516,0.22565034474374557,B,B
3252,4769,6504,5744,-3252,-3252,1,1,0.7639860250737197,0.7639860250737197,B,B
3253,4769,6506,5750,-3253,-3253,1,1,0.23816390295870593,0.22165672816496917,B,B
3254,4769,6508,5752,-3254,-3256,1,1,0.46550557059661446,0.4644897433830574,B,B
3256,4769,6512,5752,-3256,-3256,1,1,0.8865601512262898,0.8718386085248406,B,B
3257,4769,6514,5756,-3257,-3257,1,1,0.8808470602777444,0.861274705217188,B,B
3258,4769,6516,5764,-3258,-3258,1,1,0.7434981974992501,0.7434981974992501,B,B
3261,4769,6522,5766,-3261,-3263,1,1,0.033750663786897395,0.0038644681598412056,B,B
3263,4769,6526,5766,-3263,-3263,1,1,0.5751215618929866,0.576504222584609,B,B
3264,4769,6528,5772,-3264,-3264,1,1,0.3718600823294552,0.3622844436920112,B,B
3265,4769,6530,5774,-3265,-3266,1,1,0.2721062814957357,0.24055981485762024,B,B
3266,4769,6532,5774,-3266,-3266,1,1,0.13108291668341698,0.1003296744209099,B,B
3267,4769,6534,5780,-3267,-3267,1,1,0.12843221972719154,0.09812281723784155,B,B
3268,4769,6536,5788,-3268,-3269,1,1,0.7092975686108832,0.7084096773612025,B,B
3269,4769,6538,5788,-3269,-3269,1,1,0.3295572078804816,0.3070671375220516,B,B
3270,4769,6540,5792,-3270,-3270,1,1,0.05596320470147531,0.023446746327649093,B,B
3273,4769,6546,5796,-3273,-3274,1,1,0.7731736347502596,0.7715522176376897,B,B
3274,4769,6548,5796,-3274,-3274,1,1,0.9896881565717485,0.9839841321275486,B,B
3275,4769,6550,5798,-3275,-3275,1,1,0.6109066452084575,0.6148166275211174,B,B
3278,4769,6556,5804,-3278,-3279,1,1,0.8702634765644942,0.8605368186122571,B,B
3279,4769,6558,5804,-3279,-3279,1,1,0.8447044110528008,0.8195547680451946,B,B
3280,4769,6560,5816,-3280,-3280,1,1,0.14945783716408212,0.1274918551046238,B,B
3286,4769,6572,5818,-3286,-3286,1,1,0.6990369513280704,0.7035976698003591,B,B
3287,4769,6574,5824,-3287,-3290,1,1,0.9778490418752207,0.9687904791429568,B,B
3290,4769,6580,5824,-3290,-3290,1,1,0.7184314053505323,0.7184314053505323,B,B
3292,4769,6584,5826,-3292,-3292,1,1,0.2905384670201395,0.26851316588012253,B,B
3293,4769,6586,5830,-3293,-3294,1,1,0.948732922882207,0.948732922882207,B,B
3294,4769,6588,5830,-3294,-3294,1,1,0.343389102631369,0.33461109054482485,B,B
3298,4769,6596,5834,-3298,-3298,1,1,0.48968515893089826,0.494833775220371,B,B
3299,4769,6598,5838,-3299,-3300,1,1,0.8902912029108182,0.8871531201447668,B,B
3300,4769,6600,5838,-3300,-3300,1,1,0.43991640660398723,0.42595429888758674,B,B
3301,4769,6602,5848,-3301,-3301,1,1,0.18584641019991688,0.15711928674634346,B,B
3302,4769,6604,5850,-3302,-3303,1,1,0.5953446812248427,0.6049105647855177,B,B
3303,4769,6606,5850,-3303,-3303,1,1,0.5934539532909999,0.5934539532909999,B,B
3304,4769,6608,5860,-3304,-3304,1,1,0.4737526404175101,0.4737526404175101,B,B
3305,4769,6610,5862,-3305,-3307,1,1,0.06168762431138386,0.035121154743001703,B,B
3307,4769,6614,5862,-3307,-3307,1,1,0.6087059160746676,0.6126882731315999,B,B
3308,4769,6616,5864,-3308,-3308,1,1,0.4644897433830574,0.4644897433830574,B,B
3311,4769,6622,5872,-3311,-3311,1,1,0.15329220834716362,0.12942458033777282,B,B
3312,4769,6624,5876,-3312,-3313,1,1,0.7281753149833974,0.7281753149833974,B,B
3313,4769,6626,5876,-3313,-3313,1,1,0.9390650360142528,0.9303705705345104,B,B
3314,4769,6628,5886,-3314,-3314,1,1,0.35027347022577215,0.33581158310604886,B,B
3315,4769,6630,5888,-3315,-3316,1,1,0.9187983662378779,0.9143554077433366,B,B
