Feature_A	Feature_B	Feature_C	Constant_Feature	Random_Feature	Outcome
1930	3860	-1930	1	0.8086371922971206	A
1939	3878	-1939	1	0.4225884515634486	A
1940	3880	-1940	1	0.5653193110895277	A
1941	3882	-1941	1	0.21408903142368962	A
1942	3884	-1942	1	0.008269679510322425	A
1944	3888	-1944	1	0.6206175549408656	A
1946	3892	-1946	1	0.6278578614727113	A
1947	3894	-1947	1	0.9054695615855666	A
1949	3898	-1949	1	0.6878510888896371	A
1950	3900	-1950	1	0.1312793687711078	A
1952	3904	-1952	1	0.8134196088052491	A
1953	3906	-1953	1	0.15190387449331577	A
1954	3908	-1954	1	0.7802335282224973	A
1955	3910	-1955	1	0.6249627256150403	A
1956	3912	-1956	1	0.816305163508443	A
1957	3914	-1957	1	0.9761790574071357	A
1958	3916	-1958	1	0.29087771717176325	A
1959	3918	-1959	1	0.8029362719593194	A
1961	3922	-1961	1	0.920390145962069	A
1962	3924	-1962	1	0.9418619800516769	A
1963	3926	-1963	1	0.49238767066931355	A
1965	3930	-1965	1	0.4476920618212985	A
1966	3932	-1966	1	0.42757887903527847	A
1967	3934	-1967	1	0.7864816618438444	A
1968	3936	-1968	1	0.4752497479910204	A
1969	3938	-1969	1	0.942931046568615	A
1971	3942	-1971	1	0.9085103484676151	A
1973	3946	-1973	1	0.6532176728018734	A
1975	3950	-1975	1	0.22344556435551333	A
1977	3954	-1977	1	0.6710758564371101	A
1978	3956	-1978	1	0.03657281297915094	A
1980	3960	-1980	1	0.00477001496322349	A
1982	3964	-1982	1	0.7923117845674378	A
1984	3968	-1984	1	0.8664769230636631	A
1985	3970	-1985	1	0.8038655287729846	A
1986	3972	-1986	1	0.24905556617022062	A
1987	3974	-1987	1	0.05398047868046196	A
1988	3976	-1988	1	0.871113904544534	A
1989	3978	-1989	1	0.4899236707156982	A
1992	3984	-1992	1	0.3554900973244143	A
1993	3986	-1993	1	0.41984551784631574	A
1995	3990	-1995	1	0.38279350976047055	A
1998	3996	-1998	1	0.16771176555116052	A
1999	3998	-1999	1	0.27700499088412334	A
2000	4000	-2000	1	0.7408526010052854	A
2002	4004	-2002	1	0.2806269136319477	A
2003	4006	-2003	1	0.8822778619615477	A
2004	4008	-2004	1	0.08577739511621207	A
2005	4010	-2005	1	0.494483820014086	A
2007	4014	-2007	1	0.7012964182587124	A
2009	4018	-2009	1	0.9909334264350308	A
2010	4020	-2010	1	0.1680533837169732	A
2011	4022	-2011	1	0.3042977837687494	A
2015	4030	-2015	1	0.6614090443776598	A
2016	4032	-2016	1	0.38816128830052465	A
2017	4034	-2017	1	0.8339126312544208	A
2018	4036	-2018	1	0.7519632399673611	A
2026	4052	-2026	1	0.07649201438791398	A
2027	4054	-2027	1	0.7181931064502437	A
2030	4060	-2030	1	0.08342998512122535	A
2031	4062	-2031	1	0.23209755249577402	A
2032	4064	-2032	1	0.483894703225203	A
2033	4066	-2033	1	0.9829837931637863	A
2034	4068	-2034	1	0.29497761267070055	A
2035	4070	-2035	1	0.5972664087424333	A
2036	4072	-2036	1	0.6914564350214615	A
2037	4074	-2037	1	0.23846547579227717	A
2039	4078	-2039	1	0.08167606683765005	A
2040	4080	-2040	1	0.3432527602323904	A
2041	4082	-2041	1	0.5962083512699027	A
2042	4084	-2042	1	0.11351872762485027	A
2043	4086	-2043	1	0.20523615534627715	A
2044	4088	-2044	1	0.5611130246494148	A
2045	4090	-2045	1	0.3409259913258007	A
2046	4092	-2046	1	0.574647979423549	A
2047	4094	-2047	1	0.17040669177981582	A
2049	4098	-2049	1	0.1750112369778154	A
2050	4100	-2050	1	0.7366222464512229	A
2051	4102	-2051	1	0.9124061119786153	A
2054	4108	-2054	1	0.2490335441998267	A
2056	4112	-2056	1	0.9160700687756176	A
2057	4114	-2057	1	0.4672983169397913	A
2058	4116	-2058	1	0.4566778162898468	A
2061	4122	-2061	1	0.39421473718921796	A
2062	4124	-2062	1	0.07107758447968371	A
2063	4126	-2063	1	0.23580030874265523	A
2064	4128	-2064	1	0.15584863177241426	A
2065	4130	-2065	1	0.6674685777074681	A
2068	4136	-2068	1	0.5357947542214073	A
2070	4140	-2070	1	0.7855071978095947	A
2071	4142	-2071	1	0.48646223956264134	A
2072	4144	-2072	1	0.3806196914439903	A
2073	4146	-2073	1	0.4568638180567851	A
2075	4150	-2075	1	0.07125839506033993	A
2076	4152	-2076	1	0.3826162392666178	A
2078	4156	-2078	1	0.4997097627933492	A
2080	4160	-2080	1	0.23080309445126634	A
2081	4162	-2081	1	0.12942458033777282	A
2082	4164	-2082	1	0.8786074046014228	A
2083	4166	-2083	1	0.15342328920203419	A
2085	4170	-2085	1	0.6152690989905591	A
2087	4174	-2087	1	0.3957957907868842	A
2090	4180	-2090	1	0.8893751712940692	A
2091	4182	-2091	1	0.7715522176376897	A
2092	4184	-2092	1	0.1480484735589509	A
2093	4186	-2093	1	0.807010909880634	A
2094	4188	-2094	1	0.9745231792209262	A
2095	4190	-2095	1	0.05329793703457664	A
2097	4194	-2097	1	0.5123900447103281	A
2098	4196	-2098	1	0.812538234070668	A
2099	4198	-2099	1	0.622702242103773	A
2101	4202	-2101	1	0.6429499257569231	A
2102	4204	-2102	1	0.8713074291322984	A
2105	4210	-2105	1	0.5143215789470467	A
2106	4212	-2106	1	0.1797141319739075	A
2107	4214	-2107	1	0.2656839218267324	A
2109	4218	-2109	1	0.5874820736841256	A
2110	4220	-2110	1	0.5072560018723871	A
2111	4222	-2111	1	0.7160798077559304	A
2112	4224	-2112	1	0.4752171225373376	A
2113	4226	-2113	1	0.07699443808276285	A
2114	4228	-2114	1	0.0005862755720272839	A
2115	4230	-2115	1	0.4777761720203414	A
2118	4236	-2118	1	0.7773361364974962	A
2119	4238	-2119	1	0.28290131940236585	A
2120	4240	-2120	1	0.029139646644029238	A
2122	4244	-2122	1	0.16791369286963842	A
2125	4250	-2125	1	0.8803602966587013	A
2126	4252	-2126	1	0.9173760261195287	A
2128	4256	-2128	1	0.5424533096266543	A
2129	4258	-2129	1	0.4893348192159954	A
2131	4262	-2131	1	0.06569958011146215	A
2133	4266	-2133	1	0.2678270454113162	A
2135	4270	-2135	1	0.44791407477293554	A
2136	4272	-2136	1	0.011161604706086847	A
2138	4276	-2138	1	0.1776836160585159	A
2139	4278	-2139	1	0.24523271388698897	A
2140	4280	-2140	1	0.9051455805381174	A
2141	4282	-2141	1	0.5099791775909549	A
2142	4284	-2142	1	0.28453170504424685	A
2143	4286	-2143	1	0.29295869540016994	A
2144	4288	-2144	1	0.6426050535196779	A
2145	4290	-2145	1	0.4274099210760678	A
2146	4292	-2146	1	0.7349411616590555	A
2147	4294	-2147	1	0.5537857324432028	A
2148	4296	-2148	1	0.23904474131756448	A
2150	4300	-2150	1	0.08497791966918211	A
2154	4308	-2154	1	0.0467419194450901	A
2155	4310	-2155	1	0.7203109254315232	A
2156	4312	-2156	1	0.28415532690733325	A
2157	4314	-2157	1	0.6301820915113294	A
2158	4316	-2158	1	0.5487963107817333	A
2161	4322	-2161	1	0.4499466006023465	A
2162	4324	-2162	1	0.5843679342824786	A
2163	4326	-2163	1	0.1139720455400729	A
2164	4328	-2164	1	0.6343812693145634	A
2165	4330	-2165	1	0.8806308400057437	A
2166	4332	-2166	1	0.6683871548832393	A
2168	4336	-2168	1	0.7854281727506399	A
2170	4340	-2170	1	0.023272108826848048	A
2173	4346	-2173	1	0.35537413415374064	A
2174	4348	-2174	1	0.7723611715611925	A
2175	4350	-2175	1	0.46339958722646524	A
2176	4352	-2176	1	0.20308697943595755	A
2178	4356	-2178	1	0.33384980620795646	A
2179	4358	-2179	1	0.9814806502901894	A
2180	4360	-2180	1	0.17046840018839182	A
2183	4366	-2183	1	0.30151875667202377	A
2188	4376	-2188	1	0.4515667646561652	A
2190	4380	-2190	1	0.7281985316825634	A
2192	4384	-2192	1	0.968240727909708	A
2194	4388	-2194	1	0.599445628252835	A
2196	4392	-2196	1	0.13109339653155683	A
2197	4394	-2197	1	0.04199087687295433	A
2198	4396	-2198	1	0.8826017966023466	A
2199	4398	-2199	1	0.7714341130987415	A
2201	4402	-2201	1	0.47793511975945824	A
2202	4404	-2202	1	0.5826210105061724	A
2203	4406	-2203	1	0.8947437631635345	A
2206	4412	-2206	1	0.32285797622359846	A
2207	4414	-2207	1	0.21907864231005747	A
2208	4416	-2208	1	0.24350045571435885	A
2209	4418	-2209	1	0.6669891667689207	A
2210	4420	-2210	1	0.3031573130513122	A
2211	4422	-2211	1	0.41955900042712	A
2212	4424	-2212	1	0.16754510712536064	A
2214	4428	-2214	1	0.09314867922005265	A
2215	4430	-2215	1	0.8101830892797387	A
2216	4432	-2216	1	0.09484892181673654	A
2217	4434	-2217	1	0.9200556959835261	A
2218	4436	-2218	1	0.1274918551046238	A
2219	4438	-2219	1	0.17402370996639738	A
2220	4440	-2220	1	0.14309969767713626	A
2221	4442	-2221	1	0.41569078050807995	A
2222	4444	-2222	1	0.3576297246390019	A
2224	4448	-2224	1	0.5208334575545187	A
2225	4450	-2225	1	0.7363900549970349	A
2229	4458	-2229	1	0.4683265412049272	A
2230	4460	-2230	1	0.02997519191820197	A
2231	4462	-2231	1	0.22441458257948288	A
2232	4464	-2232	1	0.51200063932759	A
2233	4466	-2233	1	0.763667374100366	A
2235	4470	-2235	1	0.41258156317099604	A
2237	4474	-2237	1	0.8692594699761883	A
2238	4476	-2238	1	0.8206516089098611	A
2239	4478	-2239	1	0.7277342255062632	A
2242	4484	-2242	1	0.7234357766904325	A
2243	4486	-2243	1	0.9164372949626796	A
2244	4488	-2244	1	0.816100914638418	A
2245	4490	-2245	1	0.8731897373745008	A
2246	4492	-2246	1	0.5192511396058143	A
2247	4494	-2247	1	0.932797353669885	A
2248	4496	-2248	1	0.4104018167980026	A
2251	4502	-2251	1	0.08062485441986278	A
2253	4506	-2253	1	0.8485465521265141	A
2254	4508	-2254	1	0.16615488444318083	A
2255	4510	-2255	1	0.18901911290186946	A
2256	4512	-2256	1	0.1580522716854832	A
2257	4514	-2257	1	0.10606906907609492	A
2259	4518	-2259	1	0.5821939684145087	A
2262	4524	-2262	1	0.36821595905380566	A
2264	4528	-2264	1	0.20531436901052114	A
2265	4530	-2265	1	0.7461217044369083	A
2270	4540	-2270	1	0.8718386085248406	A
2274	4548	-2274	1	0.4178105962720632	A
2275	4550	-2275	1	0.9427660510756388	A
2276	4552	-2276	1	0.49791419988271823	A
2278	4556	-2278	1	0.6944378255506827	A
2279	4558	-2279	1	0.9285455193828478	A
2280	4560	-2280	1	0.22317870947853602	A
2281	4562	-2281	1	0.7750328015637515	A
2283	4566	-2283	1	0.24445580716193904	A
2285	4570	-2285	1	0.5219963722382602	A
2286	4572	-2286	1	0.04372340290925014	A
2287	4574	-2287	1	0.8224115489958967	A
2288	4576	-2288	1	0.6164207773598013	A
2289	4578	-2289	1	0.5393486527936738	A
2290	4580	-2290	1	0.2686606507014291	A
2291	4582	-2291	1	0.7514462364632483	A
2293	4586	-2293	1	0.06551264876578144	A
2294	4588	-2294	1	0.6615020390901767	A
2295	4590	-2295	1	0.7681731165919942	A
2296	4592	-2296	1	0.7512127338391599	A
2297	4594	-2297	1	0.3704578210809776	A
2299	4598	-2299	1	0.4734443937978863	A
2300	4600	-2300	1	0.060772592704410155	A
2301	4602	-2301	1	0.8045077062871218	A
2303	4606	-2303	1	0.8190046561459551	A
2305	4610	-2305	1	0.8114537583882862	A
2306	4612	-2306	1	0.12340901515002523	A
2307	4614	-2307	1	0.5049648790785284	A
2308	4616	-2308	1	0.29306648550566483	A
2309	4618	-2309	1	0.31028902464116326	A
2312	4624	-2312	1	0.7781193804821055	A
2313	4626	-2313	1	0.5692194918520017	A
2314	4628	-2314	1	0.22512208083372487	A
2315	4630	-2315	1	0.749468338677131	A
2316	4632	-2316	1	0.9800274797617181	A
2318	4636	-2318	1	0.5553419711352048	A
2319	4638	-2319	1	0.45893744098803424	A
2321	4642	-2321	1	0.21657204591454804	A
2323	4646	-2323	1	0.9787790558680011	A
2324	4648	-2324	1	0.05968606183167502	A
2325	4650	-2325	1	0.8138680182298264	A
2326	4652	-2326	1	0.9432420432815224	A
2328	4656	-2328	1	0.6652265231244602	A
2330	4660	-2330	1	0.9280484876609427	A
2331	4662	-2331	1	0.8317358872592439	A
2332	4664	-2332	1	0.707635620555414	A
2333	4666	-2333	1	0.1572778617591467	A
2334	4668	-2334	1	0.15848849825853129	A
2336	4672	-2336	1	0.13266158892249025	A
2338	4676	-2338	1	0.8908829958384744	A
2339	4678	-2339	1	0.7806494209587239	A
2340	4680	-2340	1	0.30535480774109824	A
2341	4682	-2341	1	0.2120001349735965	A
2342	4684	-2342	1	0.5382476452036438	A
2344	4688	-2344	1	0.026131171053205393	A
2345	4690	-2345	1	0.4131037474964152	A
2346	4692	-2346	1	0.2722556141935669	A
2347	4694	-2347	1	0.9479530891401423	A
2348	4696	-2348	1	0.41980475731274347	A
2349	4698	-2349	1	0.5271630841748565	A
2350	4700	-2350	1	0.3101820016923468	A
2352	4704	-2352	1	0.38677224485701	A
2354	4708	-2354	1	0.32313478924731354	A
2356	4712	-2356	1	0.4868478333598163	A
2357	4714	-2357	1	0.6573373475342142	A
2358	4716	-2358	1	0.023446746327649093	A
2361	4722	-2361	1	0.1144547249478095	A
2362	4724	-2362	1	0.010302567181183053	A
2363	4726	-2363	1	0.09153898983687248	A
2364	4728	-2364	1	0.11361922813915515	A
2366	4732	-2366	1	0.5535087460152621	A
2367	4734	-2367	1	0.8507829818364935	A
2368	4736	-2368	1	0.7875805293743146	A
2372	4744	-2372	1	0.8223249557637718	A
2374	4748	-2374	1	0.4731566899427718	A
2376	4752	-2376	1	0.7704792023853271	A
2377	4754	-2377	1	0.034059461947307135	A
2378	4756	-2378	1	0.8353301012134624	A
2379	4758	-2379	1	0.6906213490370421	A
2380	4760	-2380	1	0.3203705700704511	A
2381	4762	-2381	1	0.9597358655455461	A
2383	4766	-2383	1	0.5412786304342284	A
2384	4768	-2384	1	0.7273862928696309	A
2386	4772	-2386	1	0.9784875217054333	A
2387	4774	-2387	1	0.6842829111704137	A
2389	4778	-2389	1	0.7177466500689298	A
2390	4780	-2390	1	0.03625095515384358	A
2391	4782	-2391	1	0.6945638975395411	A
2395	4790	-2395	1	0.10536730958211649	A
2398	4796	-2398	1	0.5323192565895075	A
2399	4798	-2399	1	0.3541001588175644	A
2400	4800	-2400	1	0.7589447666313061	A
2403	4806	-2403	1	0.6185527316368549	A
2404	4808	-2404	1	0.5687570592608042	A
2405	4810	-2405	1	0.9624734981550711	A
2406	4812	-2406	1	0.7177060098101862	A
2409	4818	-2409	1	0.048773003397921344	A
2413	4826	-2413	1	0.8055831730905977	A
2414	4828	-2414	1	0.62137094563377	A
2419	4838	-2419	1	0.05163895871928581	A
2420	4840	-2420	1	0.8500240787754924	A
2421	4842	-2421	1	0.8558941142464112	A
2422	4844	-2422	1	0.07513497758262244	A
2423	4846	-2423	1	0.4562759381229924	A
2424	4848	-2424	1	0.12539298233769047	A
2425	4850	-2425	1	0.15613741893091948	A
2427	4854	-2427	1	0.9391985798313252	A
2429	4858	-2429	1	0.9786367809223782	A
2430	4860	-2430	1	0.7985993780810869	A
2431	4862	-2431	1	0.5632468355183504	A
2432	4864	-2432	1	0.38568965851138715	A
2433	4866	-2433	1	0.43357103161277677	A
2435	4870	-2435	1	0.5405617544725073	A
2436	4872	-2436	1	0.38582469844050815	A
2437	4874	-2437	1	0.7492155230480998	A
2440	4880	-2440	1	0.9531958013633713	A
2441	4882	-2441	1	0.4682682966410028	A
2442	4884	-2442	1	0.1243608760879995	A
2443	4886	-2443	1	0.7172547596335666	A
2444	4888	-2444	1	0.7561489363358621	A
2449	4898	-2449	1	0.776377667016736	A
2452	4904	-2452	1	0.783237264309407	A
2454	4908	-2454	1	0.41173514771406994	A
2455	4910	-2455	1	0.9722178141905211	A
2457	4914	-2457	1	0.2998431518213357	A
2458	4916	-2458	1	0.8888780928721461	A
2459	4918	-2459	1	0.8390759610242211	A
2460	4920	-2460	1	0.8066293354359845	A
2461	4922	-2461	1	0.5652133187523326	A
2463	4926	-2463	1	0.5131220818778354	A
2467	4934	-2467	1	0.4039327835477513	A
2468	4936	-2468	1	0.19729850004544291	A
2469	4938	-2469	1	0.5825700063548302	A
2470	4940	-2470	1	0.5918945398228712	A
2471	4942	-2471	1	0.1661800000444743	A
2472	4944	-2472	1	0.0343336007529198	A
2473	4946	-2473	1	0.8980135088930742	A
2475	4950	-2475	1	0.9819000251065109	A
2476	4952	-2476	1	0.5233347840038641	A
2477	4954	-2477	1	0.38771049634702803	A
2478	4956	-2478	1	0.7162753439746626	A
2479	4958	-2479	1	0.3285078760978557	A
2481	4962	-2481	1	0.8818845700056125	A
2482	4964	-2482	1	0.10688952020903575	A
2483	4966	-2483	1	0.5395568285579065	A
2484	4968	-2484	1	0.015538601756011627	A
2489	4978	-2489	1	0.21244311841292907	A
2490	4980	-2490	1	0.11490965647054241	A
2491	4982	-2491	1	0.8513864756549224	A
2492	4984	-2492	1	0.22500909436019112	A
2494	4988	-2494	1	0.427319468973702	A
2497	4994	-2497	1	0.9522210921600855	A
2498	4996	-2498	1	0.30365936983442554	A
2499	4998	-2499	1	0.17702416056962456	A
2500	5000	-2500	1	0.8965183846598592	A
2501	5002	-2501	1	0.9395378628520558	A
2503	5006	-2503	1	0.1344438394109978	A
2504	5008	-2504	1	0.2015597617744872	A
2505	5010	-2505	1	0.956218403902054	A
2508	5016	-2508	1	0.9792047409043386	A
2510	5020	-2510	1	0.43911556035076027	A
2511	5022	-2511	1	0.05309107909568789	A
2512	5024	-2512	1	0.5106359800333069	A
2514	5028	-2514	1	0.3387251632094218	A
2517	5034	-2517	1	0.5872181674880885	A
2518	5036	-2518	1	0.8672688296626163	A
2519	5038	-2519	1	0.5187945402577213	A
2521	5042	-2521	1	0.0541465757465156	A
2522	5044	-2522	1	0.2047920581475252	A
2523	5046	-2523	1	0.767477931863426	A
2524	5048	-2524	1	0.8809225796706706	A
2527	5054	-2527	1	0.05153979993406688	A
2529	5058	-2529	1	0.014927674388902079	A
2531	5062	-2531	1	0.26370758372262415	A
2533	5066	-2533	1	0.5316393826301075	A
2534	5068	-2534	1	0.5295372076050702	A
2535	5070	-2535	1	0.7156916681870208	A
2536	5072	-2536	1	0.9756755240167134	A
2537	5074	-2537	1	0.2667886604232311	A
2538	5076	-2538	1	0.684590196762761	A
2539	5078	-2539	1	0.8334432844070989	A
2540	5080	-2540	1	0.24937585821422503	A
2543	5086	-2543	1	0.6661116189736204	A
2545	5090	-2545	1	0.6285411931114208	A
2546	5092	-2546	1	0.09950378878650568	A
2547	5094	-2547	1	0.8164632480994188	A
2548	5096	-2548	1	0.07393755552885761	A
2550	5100	-2550	1	0.23446062733033135	A
2551	5102	-2551	1	0.6185363828878045	A
2552	5104	-2552	1	0.9473635275509227	A
2554	5108	-2554	1	0.49897692438248065	A
2555	5110	-2555	1	0.24384129535104637	A
2556	5112	-2556	1	0.4847368497087078	A
2558	5116	-2558	1	0.11380515279814407	A
2559	5118	-2559	1	0.9939041168820932	A
2560	5120	-2560	1	0.5957876465497108	A
2561	5122	-2561	1	0.17271887284315435	A
2562	5124	-2562	1	0.44580063340995413	A
2563	5126	-2563	1	0.6159404931110968	A
2564	5128	-2564	1	0.0773141991585542	A
2565	5130	-2565	1	0.0013523340237887593	A
2567	5134	-2567	1	0.7087630632672746	A
2568	5136	-2568	1	0.7338408682159698	A
2569	5138	-2569	1	0.6290263512578307	A
2572	5144	-2572	1	0.52708963661626	A
2573	5146	-2573	1	0.209684418197567	A
2574	5148	-2574	1	0.012176025275652647	A
2575	5150	-2575	1	0.27791311378545447	A
2576	5152	-2576	1	0.08073875784479878	A
2577	5154	-2577	1	0.539653740910391	A
2579	5158	-2579	1	0.8403847734577515	A
2580	5160	-2580	1	0.6951071640302654	A
2581	5162	-2581	1	0.21411220787296725	A
2583	5166	-2583	1	0.15099628624868688	A
2585	5170	-2585	1	0.43568314688550336	A
2588	5176	-2588	1	0.9320890287982917	A
2589	5178	-2589	1	0.8438628143612071	A
2591	5182	-2591	1	0.747702876310171	A
2594	5188	-2594	1	0.7947272099978191	A
2596	5192	-2596	1	0.18796649703748347	A
2597	5194	-2597	1	0.6088698255754519	A
2598	5196	-2598	1	0.7228992737248141	A
2599	5198	-2599	1	0.7625971989456929	A
2600	5200	-2600	1	0.3787745272214268	A
2602	5204	-2602	1	0.7589559416171182	A
2604	5208	-2604	1	0.8050110628067196	A
2608	5216	-2608	1	0.032300082431046984	A
2613	5226	-2613	1	0.8013879512200878	A
2614	5228	-2614	1	0.6366431262313743	A
2615	5230	-2615	1	0.6773442543518363	A
2616	5232	-2616	1	0.07381331399651603	A
2617	5234	-2617	1	0.5660021079789544	A
2618	5236	-2618	1	0.09372273195288683	A
2619	5238	-2619	1	0.05935480798173509	A
2620	5240	-2620	1	0.052201246961478764	A
2624	5248	-2624	1	0.9304014286261386	A
2625	5250	-2625	1	0.6046258515179199	A
2627	5254	-2627	1	0.8533189822501026	A
2628	5256	-2628	1	0.7382178059958908	A
2629	5258	-2629	1	0.5343223085244526	A
2630	5260	-2630	1	0.49473717152804453	A
2631	5262	-2631	1	0.9151704069280934	A
2633	5266	-2633	1	0.15138806577314246	A
2634	5268	-2634	1	0.5155073419178595	A
2635	5270	-2635	1	0.4964391675093396	A
2638	5276	-2638	1	0.7904925759463092	A
2639	5278	-2639	1	0.5030475031216542	A
2642	5284	-2642	1	0.009803630876420888	A
2644	5288	-2644	1	0.053127287160686376	A
2646	5292	-2646	1	0.6185241032511138	A
2648	5296	-2648	1	0.09895652066837168	A
2649	5298	-2649	1	0.6989828631107101	A
2650	5300	-2650	1	0.22332117358279469	A
2652	5304	-2652	1	0.23999826165393157	A
2653	5306	-2653	1	0.5503321423552897	A
2654	5308	-2654	1	0.2748799372826922	A
2655	5310	-2655	1	0.4064042911178969	A
2656	5312	-2656	1	0.11071696179303891	A
2657	5314	-2657	1	0.5975870908200787	A
2658	5316	-2658	1	0.9292095021513566	A
2661	5322	-2661	1	0.501627058383971	A
2662	5324	-2662	1	0.2601718552531178	A
2663	5326	-2663	1	0.8045771287604819	A
2664	5328	-2664	1	0.9093561072205485	A
2666	5332	-2666	1	0.16994365447523363	A
2667	5334	-2667	1	0.3932323378579904	A
2669	5338	-2669	1	0.8780322683752229	A
2670	5340	-2670	1	0.33409153925475255	A
2671	5342	-2671	1	0.6184013408239748	A
2673	5346	-2673	1	0.6826683658652147	A
2674	5348	-2674	1	0.010950396809203955	A
2675	5350	-2675	1	0.22250980561018252	A
2679	5358	-2679	1	0.06452826964875602	A
2681	5362	-2681	1	0.3433811448835312	A
2682	5364	-2682	1	0.16940345011099422	A
2688	5376	-2688	1	0.629464813676863	A
2689	5378	-2689	1	0.7587100077496882	A
2690	5380	-2690	1	0.7087363901031644	A
2692	5384	-2692	1	0.7836647106696522	A
2693	5386	-2693	1	0.20198400398775274	A
2694	5388	-2694	1	0.19610737506131526	A
2695	5390	-2695	1	0.7998702960465699	A
2696	5392	-2696	1	0.9407084096563559	A
2697	5394	-2697	1	0.28914707203597645	A
2698	5396	-2698	1	0.1297437323079167	A
2699	5398	-2699	1	0.37484068908084167	A
2700	5400	-2700	1	0.2370324785745288	A
2701	5402	-2701	1	0.8492956014546722	A
2702	5404	-2702	1	0.5080854920146518	A
2705	5410	-2705	1	0.33652477035249784	A
2706	5412	-2706	1	0.002119840182230881	A
2707	5414	-2707	1	0.4427794212608689	A
2709	5418	-2709	1	0.9364503289295724	A
2710	5420	-2710	1	0.9663791569702304	A
2711	5422	-2711	1	0.5500529701340874	A
2712	5424	-2712	1	0.0024734483613154667	A
2714	5428	-2714	1	0.5761306890635034	A
2719	5438	-2719	1	0.2512963492809337	A
2721	5442	-2721	1	0.3875568085166936	A
2723	5446	-2723	1	0.11514916869505987	A
2726	5452	-2726	1	0.2781680185798535	A
2728	5456	-2728	1	0.15436720151537997	A
2733	5466	-2733	1	0.8745004304969708	A
2734	5468	-2734	1	0.4148394984028383	A
2735	5470	-2735	1	0.733700040110857	A
2736	5472	-2736	1	0.7732471923804375	A
2737	5474	-2737	1	0.18253668202849038	A
2738	5476	-2738	1	0.9883568343185795	A
2739	5478	-2739	1	0.5302992588237551	A
2741	5482	-2741	1	0.7039793846581421	A
2742	5484	-2742	1	0.4839686999411731	A
2743	5486	-2743	1	0.6541538633047559	A
2744	5488	-2744	1	0.6695599303661085	A
2746	5492	-2746	1	0.5847825171682814	A
2747	5494	-2747	1	0.9663715259586336	A
2749	5498	-2749	1	0.9816572234446844	A
2750	5500	-2750	1	0.19826342608671021	A
2751	5502	-2751	1	0.5639798964492758	A
2752	5504	-2752	1	0.1971298121524011	A
2753	5506	-2753	1	0.494833775220371	A
2754	5508	-2754	1	0.5259853910310692	A
2759	5518	-2759	1	0.41365507368081655	A
2760	5520	-2760	1	0.1252817409724284	A
2761	5522	-2761	1	0.1384508484125191	A
2762	5524	-2762	1	0.4133798686102085	A
2763	5526	-2763	1	0.17510694846914376	A
2764	5528	-2764	1	0.35394899225645593	A
2765	5530	-2765	1	0.8676883710629171	A
2767	5534	-2767	1	0.9770743664240338	A
2768	5536	-2768	1	0.10353795505437102	A
2769	5538	-2769	1	0.19677163476984028	A
2772	5544	-2772	1	0.3382615949559581	A
2773	5546	-2773	1	0.38343439007126356	A
2774	5548	-2774	1	0.7907549320910406	A
2775	5550	-2775	1	0.861274705217188	A
2776	5552	-2776	1	0.28516715300814444	A
2777	5554	-2777	1	0.7394709257782179	A
2778	5556	-2778	1	0.521259060275742	A
2780	5560	-2780	1	0.10181376507022422	A
2781	5562	-2781	1	0.21386780879355483	A
2783	5566	-2783	1	0.5300956478086879	A
2784	5568	-2784	1	0.3770821598830879	A
2786	5572	-2786	1	0.6886482864360086	A
2787	5574	-2787	1	0.7604284412838406	A
2788	5576	-2788	1	0.8997255429563745	A
2790	5580	-2790	1	0.08534517310219791	A
2791	5582	-2791	1	0.781663740725253	A
2792	5584	-2792	1	0.728177294049918	A
2793	5586	-2793	1	0.3416087417480237	A
2794	5588	-2794	1	0.7071329374522689	A
2796	5592	-2796	1	0.4710519337201282	A
2797	5594	-2797	1	0.06738690929187185	A
2798	5596	-2798	1	0.6480394550738191	A
2799	5598	-2799	1	0.15635736330717365	A
2800	5600	-2800	1	0.42787849076828455	A
2801	5602	-2801	1	0.9273963782611087	A
2802	5604	-2802	1	0.5678276178771463	A
2803	5606	-2803	1	0.47567662290366863	A
2804	5608	-2804	1	0.5478141759732784	A
2805	5610	-2805	1	0.890332376213451	A
2806	5612	-2806	1	0.8669882220839074	A
2807	5614	-2807	1	0.27369343092026777	A
2808	5616	-2808	1	0.006895245841071707	A
2809	5618	-2809	1	0.2809436813283247	A
2810	5620	-2810	1	0.6346253404654582	A
2812	5624	-2812	1	0.2943267364969656	A
2813	5626	-2813	1	0.8433915134727971	A
2815	5630	-2815	1	0.015558497443200703	A
2817	5634	-2817	1	0.035121154743001703	A
2819	5638	-2819	1	0.914329542042766	A
2822	5644	-2822	1	0.18848263996997572	A
2823	5646	-2823	1	0.35857179445949594	A
2824	5648	-2824	1	0.746205267921331	A
2826	5652	-2826	1	0.5618584628857307	A
2827	5654	-2827	1	0.6598026114260223	A
2828	5656	-2828	1	0.17666090956848735	A
2829	5658	-2829	1	0.8770692005784678	A
2833	5666	-2833	1	0.3622844436920112	A
2834	5668	-2834	1	0.9667810517671166	A
2836	5672	-2836	1	0.4696687189412273	A
2837	5674	-2837	1	0.5964879307537609	A
2838	5676	-2838	1	0.12437492722543564	A
2842	5684	-2842	1	0.02890641259804505	A
2843	5686	-2843	1	0.9224594096200677	A
2844	5688	-2844	1	0.6443052770241086	A
