Feature A (i)	Feature B (2i)	Feature C (-i)	Constant Feature	Random Feature	Outcome
4873	9746	-4873	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
4700	9400	-4726	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4700	9400	-4726	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4700	9400	-4726	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
4778	9556	-4797	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
4873	9746	-4873	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
4935	9870	-4937	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
4998	9996	-5016	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5087	10174	-5092	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5167	10334	-5195	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5229	10458	-5230	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5290	10580	-5312	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5344	10688	-5366	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5437	10874	-5441	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5519	11038	-5519	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5810	11620	-5819	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5810	11620	-5819	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5572	11144	-5572	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5810	11620	-5819	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5810	11620	-5819	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
5810	11620	-5819	1	0.40683512717298975	B
5810	11620	-5819	1	0.40683512717298975	B
5886	11772	-5899	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5732	11464	-5751	1	0.40683512717298975	B
5651	11302	-5658	1	0.40683512717298975	B
