age,age_nonative_country,workclass,workclass_nonative_country,fnlwgt,fnlwgt_nonative_country,education,education_nonative_country,education_num,education_num_nonative_country,marital_status,marital_status_nonative_country,occupation,occupation_nonative_country,relationship,relationship_nonative_country,race,race_nonative_country,sex,sex_nonative_country,capital_gain,capital_gain_nonative_country,capital_loss,capital_loss_nonative_country,hours_per_week,hours_per_week_nonative_country,native_country,native_country_nonative_country,income_per_year,income_per_year_nonative_country
22,40,Local-gov,Private,467759,179481,HS-grad,Some-college,9,9,Divorced,Never-married,Machine-op-inspct,Other-service,Own-child,Not-in-family,White,White,Male,Male,0,3411,0,1602,48,37,United-States,United-States,<=50K,<=50K
39,40,Private,Private,303677,179481,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Exec-managerial,Craft-repair,Unmarried,Husband,White,White,Female,Female,0,3411,0,1602,15,37,United-States,United-States,<=50K,<=50K
56,40,Private,?,47392,179481,Assoc-voc,Bachelors,11,9,Married-civ-spouse,Never-married,Tech-support,?,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
37,40,Private,Private,97925,179481,HS-grad,7th-8th,9,9,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
18,40,Local-gov,Private,243240,179481,Some-college,10th,10,9,Never-married,Married-civ-spouse,Other-service,Other-service,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,15,37,United-States,United-States,<=50K,<=50K
29,40,Private,Private,472344,179481,5th-6th,HS-grad,3,9,Married-civ-spouse,Never-married,Handlers-cleaners,Other-service,Not-in-family,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,Mexico,United-States,<=50K,<=50K
41,40,Private,Private,177054,179481,HS-grad,Some-college,9,9,Divorced,Never-married,Machine-op-inspct,Adm-clerical,Unmarried,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
43,40,Local-gov,Private,212206,179481,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Wife,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,>50K
34,40,Private,?,244147,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Divorced,Other-service,?,Husband,Other-relative,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
29,40,Private,Private,167336,179481,Some-college,Some-college,10,9,Married-civ-spouse,Never-married,Adm-clerical,Craft-repair,Wife,Not-in-family,White,White,Female,Male,0,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
43,40,State-gov,Private,135060,179481,Masters,Some-college,14,9,Married-civ-spouse,Divorced,Exec-managerial,Priv-house-serv,Husband,Other-relative,White,White,Male,Female,0,3411,0,1602,50,37,?,United-States,>50K,<=50K
49,40,Private,Private,52184,179481,HS-grad,Bachelors,9,9,Married-civ-spouse,Divorced,Machine-op-inspct,Exec-managerial,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
31,40,Private,Private,159187,179481,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Craft-repair,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
35,40,Federal-gov,Self-emp-not-inc,22494,179481,Bachelors,9th,13,9,Divorced,Married-civ-spouse,Prof-specialty,Adm-clerical,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
36,40,Private,Private,219745,179481,HS-grad,Bachelors,9,9,Separated,Never-married,Craft-repair,Machine-op-inspct,Not-in-family,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
67,40,Private,Private,113323,179481,Masters,HS-grad,14,9,Divorced,Never-married,Adm-clerical,Machine-op-inspct,Unmarried,Unmarried,White,White,Male,Female,0,3411,0,1602,41,37,United-States,United-States,<=50K,<=50K
36,40,Private,Private,181099,179481,Doctorate,11th,16,9,Married-civ-spouse,Never-married,Exec-managerial,Sales,Husband,Own-child,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
26,40,Private,Private,216741,179481,HS-grad,HS-grad,9,9,Never-married,Never-married,Adm-clerical,Craft-repair,Not-in-family,Own-child,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
51,40,Local-gov,Private,106365,179481,Assoc-acdm,11th,12,9,Divorced,Divorced,Adm-clerical,Exec-managerial,Unmarried,Other-relative,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
45,40,Private,Private,124973,179481,Some-college,Some-college,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,>50K
37,40,Private,Private,73199,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Widowed,Handlers-cleaners,Handlers-cleaners,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
49,40,Federal-gov,Private,362679,179481,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Husband,Unmarried,White,Asian-Pac-Islander,Male,Female,0,3411,0,1602,9,37,United-States,United-States,>50K,<=50K
29,40,Private,Federal-gov,197222,179481,Bachelors,HS-grad,13,9,Never-married,Never-married,Exec-managerial,Other-service,Not-in-family,Unmarried,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
56,40,Private,Private,33115,179481,HS-grad,Assoc-acdm,9,9,Divorced,Never-married,Other-service,Sales,Unmarried,Other-relative,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
42,40,Federal-gov,Private,37997,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Exec-managerial,Other-service,Husband,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
47,40,Private,Private,162067,179481,Masters,7th-8th,14,9,Married-civ-spouse,Separated,Adm-clerical,?,Husband,Not-in-family,Black,White,Male,Male,0,3411,0,1602,40,37,Haiti,United-States,<=50K,<=50K
35,40,Private,Federal-gov,133839,179481,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Craft-repair,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
33,40,Self-emp-not-inc,Private,398874,179481,Bachelors,Bachelors,13,9,Never-married,Never-married,Tech-support,Other-service,Own-child,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
26,40,Self-emp-inc,Private,289224,179481,Bachelors,HS-grad,13,9,Never-married,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Other-relative,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
19,40,Private,Private,261259,179481,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Handlers-cleaners,Farming-fishing,Own-child,Husband,White,Asian-Pac-Islander,Male,Male,0,3411,0,1602,35,37,United-States,United-States,<=50K,<=50K
61,40,Private,Local-gov,438587,179481,5th-6th,Some-college,3,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Other-service,Husband,Husband,Black,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
31,40,Private,Private,271162,179481,11th,Some-college,7,9,Never-married,Never-married,Exec-managerial,Handlers-cleaners,Own-child,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
66,40,?,State-gov,115880,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,?,Protective-serv,Husband,Husband,White,White,Male,Male,0,3411,0,1602,24,37,United-States,United-States,<=50K,<=50K
21,40,Private,Private,29810,179481,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Adm-clerical,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
19,40,Private,Private,277695,179481,Preschool,HS-grad,1,9,Never-married,Married-civ-spouse,Farming-fishing,Machine-op-inspct,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,50,37,Mexico,United-States,<=50K,<=50K
35,40,Private,?,277347,179481,HS-grad,7th-8th,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,?,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,55,37,United-States,United-States,<=50K,<=50K
43,40,?,Private,220445,179481,HS-grad,HS-grad,9,9,Widowed,Never-married,?,Machine-op-inspct,Own-child,Unmarried,Black,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
29,40,Private,Self-emp-not-inc,231507,179481,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Craft-repair,Farming-fishing,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,35,37,United-States,United-States,<=50K,<=50K
28,40,Private,Private,184477,179481,Assoc-voc,HS-grad,11,9,Divorced,Married-spouse-absent,Craft-repair,Other-service,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
24,40,Private,Private,174714,179481,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Handlers-cleaners,Exec-managerial,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,>50K
24,40,Private,Private,118792,179481,Some-college,Bachelors,10,9,Never-married,Married-civ-spouse,Sales,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,3411,0,1602,12,37,United-States,United-States,<=50K,<=50K
46,40,Local-gov,Private,274689,179481,Assoc-acdm,7th-8th,12,9,Divorced,Never-married,Protective-serv,Other-service,Not-in-family,Own-child,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
24,40,Private,Private,148315,179481,HS-grad,Bachelors,9,9,Never-married,Married-spouse-absent,Handlers-cleaners,Exec-managerial,Unmarried,Other-relative,White,White,Male,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
24,40,Private,Private,99844,179481,Masters,HS-grad,14,9,Never-married,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Own-child,Wife,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
36,40,State-gov,Private,143437,179481,Bachelors,Bachelors,13,9,Divorced,Never-married,Prof-specialty,Sales,Not-in-family,Not-in-family,Other,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
22,40,Private,Self-emp-not-inc,114357,179481,Some-college,Assoc-voc,10,9,Never-married,Married-civ-spouse,Adm-clerical,Other-service,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,55,37,United-States,United-States,<=50K,<=50K
46,40,?,?,427055,179481,Some-college,Bachelors,10,9,Divorced,Never-married,?,?,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
68,40,Local-gov,Private,137518,179481,HS-grad,HS-grad,9,9,Widowed,Married-civ-spouse,Adm-clerical,Handlers-cleaners,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,33,37,United-States,United-States,<=50K,>50K
33,40,Private,Private,183125,179481,HS-grad,Masters,9,9,Never-married,Married-civ-spouse,Sales,Protective-serv,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,>50K
28,40,Private,?,269317,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Craft-repair,Husband,Other-relative,White,White,Male,Female,0,3411,0,1602,42,37,United-States,United-States,<=50K,<=50K
46,40,State-gov,Private,107682,179481,HS-grad,7th-8th,9,9,Divorced,Married-civ-spouse,Adm-clerical,Farming-fishing,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,38,37,United-States,United-States,<=50K,<=50K
30,40,Private,Private,159589,179481,Bachelors,Prof-school,13,9,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,3411,1848,1602,50,37,United-States,United-States,>50K,>50K
50,40,Private,Private,46401,179481,Bachelors,HS-grad,13,9,Married-spouse-absent,Never-married,Sales,Adm-clerical,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,20,37,Germany,United-States,<=50K,<=50K
69,40,Self-emp-not-inc,Private,164754,179481,HS-grad,Masters,9,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Husband,Other-relative,White,White,Male,Male,0,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
63,40,?,Private,109446,179481,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Married-civ-spouse,?,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
33,40,Private,State-gov,314068,179481,Assoc-voc,Some-college,11,9,Divorced,Never-married,Tech-support,Tech-support,Unmarried,Own-child,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
22,40,Private,Private,242138,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Adm-clerical,Adm-clerical,Wife,Not-in-family,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
39,40,Federal-gov,Private,203070,179481,Some-college,Assoc-acdm,10,9,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Husband,Husband,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
39,40,Private,Private,266960,179481,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Machine-op-inspct,Other-service,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
29,40,Self-emp-not-inc,Private,239511,179481,Some-college,Bachelors,10,9,Separated,Separated,Adm-clerical,Tech-support,Unmarried,Not-in-family,White,White,Female,Male,0,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
65,40,?,Private,244749,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,?,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,3411,0,1602,20,37,Cuba,United-States,<=50K,<=50K
23,40,Private,Private,244698,179481,5th-6th,HS-grad,3,9,Never-married,Never-married,Farming-fishing,Other-service,Other-relative,Own-child,White,White,Male,Male,0,3411,0,1602,35,37,Mexico,United-States,<=50K,<=50K
25,40,Private,Private,207258,179481,9th,Some-college,5,9,Never-married,Married-civ-spouse,Adm-clerical,Prof-specialty,Unmarried,Husband,White,White,Female,Male,0,3411,0,1602,40,37,Mexico,United-States,<=50K,<=50K
61,40,Private,Private,111563,179481,11th,Bachelors,7,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,Adm-clerical,Husband,Husband,White,White,Male,Male,0,3411,0,1602,27,37,United-States,United-States,<=50K,>50K
50,40,Private,Private,233149,179481,Assoc-voc,Some-college,11,9,Married-civ-spouse,Separated,Sales,Sales,Husband,Other-relative,White,White,Male,Male,0,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
61,40,Private,Private,166789,179481,Masters,HS-grad,14,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Other-service,Husband,Husband,White,White,Male,Male,0,3411,2246,1602,50,37,United-States,United-States,>50K,<=50K
54,40,Self-emp-inc,Private,22743,179481,Bachelors,Assoc-acdm,13,9,Divorced,Divorced,Exec-managerial,Sales,Not-in-family,Unmarried,White,White,Male,Female,99999,3411,0,1602,70,37,United-States,United-States,>50K,<=50K
41,40,Local-gov,Private,180599,179481,Masters,Bachelors,14,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3411,0,1602,50,37,United-States,United-States,<=50K,>50K
38,40,Private,Private,28738,179481,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Adm-clerical,Other-service,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
38,40,Private,Self-emp-inc,259846,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Sales,Husband,Husband,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,>50K,>50K
24,40,Self-emp-inc,Private,158950,179481,Bachelors,Some-college,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Sales,Husband,Husband,White,White,Male,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
23,40,Private,Self-emp-not-inc,185948,179481,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Craft-repair,?,Unmarried,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
67,40,?,Self-emp-not-inc,187553,179481,7th-8th,Assoc-acdm,4,9,Divorced,Never-married,?,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
49,40,Private,Private,169092,179481,Some-college,Bachelors,10,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Other-service,Wife,Husband,White,White,Female,Male,5178,3411,0,1602,40,37,Canada,United-States,>50K,>50K
40,40,Private,Private,129298,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
36,40,Private,Private,120204,179481,HS-grad,7th-8th,9,9,Divorced,Married-civ-spouse,Tech-support,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
49,40,Local-gov,Private,229337,179481,HS-grad,Bachelors,9,9,Separated,Never-married,Other-service,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
43,40,Private,?,183674,179481,12th,HS-grad,8,9,Married-spouse-absent,Never-married,Sales,?,Unmarried,Unmarried,White,Black,Female,Female,0,3411,0,1602,25,37,?,United-States,<=50K,<=50K
34,40,Private,Private,538243,179481,Some-college,Some-college,10,9,Separated,Divorced,Tech-support,Other-service,Unmarried,Not-in-family,Black,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
38,40,Private,Private,108947,179481,HS-grad,HS-grad,9,9,Divorced,Divorced,Machine-op-inspct,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Female,2174,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
35,40,Private,Private,128516,179481,HS-grad,Bachelors,9,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Wife,Husband,White,White,Female,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,>50K
28,40,Private,Private,147560,179481,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Sales,Sales,Own-child,Unmarried,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
36,40,Private,Private,131808,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Sales,Husband,Other-relative,White,White,Male,Female,4386,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
33,40,Private,Private,234537,179481,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Craft-repair,Craft-repair,Husband,Own-child,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
46,40,Local-gov,Private,165160,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Wife,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
51,40,Private,Private,90275,179481,HS-grad,Assoc-acdm,9,9,Divorced,Married-civ-spouse,Sales,Handlers-cleaners,Unmarried,Husband,White,White,Female,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
26,40,Local-gov,Private,143583,179481,Masters,Masters,14,9,Never-married,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
27,40,Self-emp-not-inc,Private,210020,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Own-child,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
26,40,Private,?,135603,179481,Masters,HS-grad,14,9,Never-married,Married-civ-spouse,Exec-managerial,?,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,48,37,United-States,United-States,<=50K,>50K
59,40,?,Self-emp-not-inc,441227,179481,Masters,Some-college,14,9,Married-civ-spouse,Married-spouse-absent,?,Craft-repair,Husband,Not-in-family,Black,White,Male,Male,7298,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
38,40,Private,Private,341943,179481,HS-grad,Masters,9,9,Divorced,Widowed,Exec-managerial,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
64,40,Private,Private,38274,179481,7th-8th,7th-8th,4,9,Married-civ-spouse,Divorced,Farming-fishing,Exec-managerial,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
35,40,Private,Private,327435,179481,Some-college,HS-grad,10,9,Separated,Married-civ-spouse,Prof-specialty,Craft-repair,Unmarried,Husband,White,White,Female,Male,0,3411,0,1602,45,37,United-States,United-States,>50K,>50K
27,40,Federal-gov,Private,175262,179481,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
24,40,Private,Private,376474,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Sales,Husband,Husband,White,White,Male,Male,0,3411,0,1602,65,37,United-States,United-States,<=50K,>50K
38,40,Private,Private,171150,179481,7th-8th,11th,4,9,Married-civ-spouse,Never-married,Craft-repair,Transport-moving,Husband,Not-in-family,White,White,Male,Male,3781,3411,0,1602,78,37,United-States,United-States,<=50K,<=50K
32,40,Private,Private,459465,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Divorced,Craft-repair,Other-service,Husband,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,El-Salvador,United-States,<=50K,>50K
37,40,Local-gov,Self-emp-not-inc,188391,179481,Assoc-acdm,Bachelors,12,9,Divorced,Married-civ-spouse,Other-service,Prof-specialty,Unmarried,Wife,White,White,Male,Female,0,3411,0,1602,60,37,United-States,United-States,>50K,>50K
37,40,Private,Private,196373,179481,HS-grad,11th,9,9,Married-civ-spouse,Never-married,Craft-repair,Craft-repair,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
28,40,Private,Private,122913,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,>50K
35,40,State-gov,Private,37314,179481,Doctorate,Assoc-acdm,16,9,Never-married,Married-civ-spouse,Prof-specialty,Sales,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,55,37,United-States,United-States,<=50K,<=50K
37,40,Private,?,198492,179481,HS-grad,Bachelors,9,9,Never-married,Married-civ-spouse,Handlers-cleaners,?,Own-child,Husband,White,Other,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
47,40,Self-emp-not-inc,Private,20946,179481,Bachelors,Bachelors,13,9,Divorced,Married-civ-spouse,Other-service,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
20,40,Private,Private,281608,179481,Some-college,HS-grad,10,9,Never-married,Never-married,Sales,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Female,0,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
31,40,Self-emp-not-inc,Self-emp-not-inc,213643,179481,Masters,Assoc-voc,14,9,Divorced,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,3411,1590,1602,60,37,United-States,United-States,<=50K,<=50K
18,40,Private,Private,39222,179481,11th,HS-grad,7,9,Never-married,Married-civ-spouse,Handlers-cleaners,Craft-repair,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,>50K
23,40,Private,Private,208238,179481,10th,Masters,6,9,Never-married,Separated,Sales,Sales,Own-child,Husband,White,White,Female,Male,0,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
53,40,Private,Private,261207,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Divorced,Other-service,Adm-clerical,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,40,37,Peru,United-States,<=50K,<=50K
36,40,Private,Private,131192,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Craft-repair,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
75,40,Private,Private,148214,179481,HS-grad,Some-college,9,9,Widowed,Never-married,Adm-clerical,Transport-moving,Not-in-family,Not-in-family,White,White,Female,Female,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
54,40,Self-emp-not-inc,Private,155965,179481,HS-grad,Bachelors,9,9,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,3411,0,1602,56,37,United-States,United-States,<=50K,>50K
25,40,Private,Private,269004,179481,Assoc-voc,HS-grad,11,9,Never-married,Never-married,Craft-repair,Other-service,Own-child,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
47,40,Self-emp-not-inc,Private,97883,179481,HS-grad,Assoc-acdm,9,9,Divorced,Married-spouse-absent,Other-service,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,48,37,Italy,United-States,<=50K,<=50K
52,40,Private,Private,177942,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Prof-specialty,Wife,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,>50K
38,40,Local-gov,Private,360494,179481,Prof-school,HS-grad,15,9,Never-married,Never-married,Prof-specialty,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
45,40,Self-emp-not-inc,Private,45136,179481,Prof-school,Some-college,15,9,Married-civ-spouse,Never-married,Prof-specialty,Prof-specialty,Husband,Own-child,White,White,Male,Female,99999,3411,0,1602,60,37,United-States,United-States,>50K,<=50K
28,40,Private,Private,173483,179481,Bachelors,Some-college,13,9,Married-civ-spouse,Never-married,Prof-specialty,Prof-specialty,Wife,Own-child,White,White,Female,Female,5013,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
19,40,Private,State-gov,205953,179481,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Handlers-cleaners,Other-service,Not-in-family,Husband,Black,White,Male,Male,0,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
41,40,Private,Private,169823,179481,Prof-school,Assoc-acdm,15,9,Married-civ-spouse,Widowed,Prof-specialty,Prof-specialty,Husband,Unmarried,White,White,Male,Male,0,3411,0,1602,46,37,United-States,United-States,>50K,<=50K
18,40,Private,Local-gov,99591,179481,11th,Masters,7,9,Never-married,Never-married,Other-service,Machine-op-inspct,Own-child,Husband,White,White,Female,Female,0,3411,0,1602,16,37,United-States,United-States,<=50K,<=50K
